date_in,date_out,app_date,hours_in_custody,age_group,gender,citizenship,border,sector,field_office,source
1/29/2017 8:30,1/29/2017 14:25,NA,5.9,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 8:31,1/29/2017 15:41,NA,7.15,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:00,1/30/2017 5:35,NA,20.58333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:18,1/29/2017 19:30,NA,10.18333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:36,1/30/2017 13:22,NA,27.75,12-14 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:36,1/31/2017 7:07,NA,45.5,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:36,1/30/2017 11:53,NA,26.26666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:36,1/30/2017 11:53,NA,26.26666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:36,1/30/2017 15:08,NA,29.51666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 9:36,1/30/2017 15:08,NA,29.51666667,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 10:00,1/30/2017 15:13,NA,29.2,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 11:00,1/30/2017 11:55,NA,24.91666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 11:00,1/30/2017 11:55,NA,24.91666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/30/2017 15:20,NA,27.08333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/30/2017 15:20,NA,27.08333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/31/2017 14:53,NA,50.63333333,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/31/2017 14:53,NA,50.63333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/31/2017 14:53,NA,50.63333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/30/2017 15:20,NA,27.08333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/31/2017 14:53,NA,50.63333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/31/2017 14:53,NA,50.63333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/30/2017 11:08,NA,22.86666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:15,1/30/2017 11:15,NA,22.98333333,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:45,1/29/2017 17:00,NA,4.233333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:50,1/30/2017 11:08,NA,22.28333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 12:50,1/30/2017 13:22,NA,24.51666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:25,1/30/2017 11:08,NA,21.7,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:25,1/30/2017 11:08,NA,21.7,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:25,1/30/2017 11:08,NA,21.7,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:30,1/30/2017 11:08,NA,21.61666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:30,1/30/2017 5:35,NA,16.08333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:45,1/30/2017 5:32,NA,15.76666667,15-18 years,Male,BANGLADESH,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:45,1/30/2017 5:32,NA,15.76666667,15-18 years,Male,BANGLADESH,SBO,(b)(7)(E ),NA,BP
1/29/2017 13:45,1/30/2017 5:32,NA,15.76666667,15-18 years,Male,BANGLADESH,SBO,(b)(7)(E ),NA,BP
1/29/2017 14:30,1/30/2017 11:55,NA,21.41666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 14:30,1/30/2017 11:55,NA,21.41666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 14:45,1/31/2017 14:53,NA,48.13333333,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:00,1/30/2017 8:28,NA,17.46666667,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/30/2017 18:32,NA,27.43333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 9:14,NA,42.13333333,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 11:01,NA,43.91666667,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 9:14,NA,42.13333333,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 9:14,NA,42.13333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 15:39,NA,48.55,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 15:39,NA,48.55,Under 1 year,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 9:14,NA,42.13333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/30/2017 16:51,NA,25.75,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/30/2017 16:51,NA,25.75,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/30/2017 16:51,NA,25.75,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 7:07,NA,40.03333333,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 7:07,NA,40.01666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:05,1/31/2017 7:07,NA,40.01666667,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:10,1/30/2017 11:08,NA,19.96666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:10,1/30/2017 13:22,NA,22.2,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:10,1/30/2017 15:08,NA,23.96666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:30,1/30/2017 11:08,NA,19.61666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:30,1/30/2017 5:35,NA,14.06666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:50,1/30/2017 11:59,NA,20.13333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:50,1/30/2017 11:59,NA,20.13333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 15:50,1/30/2017 13:22,NA,21.51666667,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:24,1/31/2017 14:53,NA,46.46666667,12-14 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:27,1/31/2017 8:43,NA,40.26666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 11:00,NA,42.48333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 11:00,NA,42.48333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 7:07,NA,38.6,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 10:42,NA,42.18333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/30/2017 23:35,NA,31.06666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/30/2017 23:35,NA,31.06666667,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 15:39,NA,47.13333333,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 7:07,NA,38.6,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 7:07,NA,38.6,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 11:00,NA,42.5,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 7:07,NA,38.6,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 7:07,NA,38.6,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 10:42,NA,42.18333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 13:05,NA,44.56666667,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/30/2017 23:35,NA,31.06666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 9:14,NA,40.71666667,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 15:39,NA,47.13333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 9:14,NA,40.71666667,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 9:14,NA,40.71666667,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/30/2017 23:35,NA,31.06666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/30/2017 15:47,NA,23.26666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 7:07,NA,38.6,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 7:07,NA,38.6,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/30/2017 15:47,NA,23.26666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:30,1/31/2017 15:39,NA,47.13333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:35,1/30/2017 16:51,NA,24.25,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:35,2/1/2017 14:57,NA,70.35,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:35,1/31/2017 7:07,NA,38.51666667,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:35,1/31/2017 7:07,NA,38.51666667,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:35,1/31/2017 7:07,NA,38.51666667,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 16:45,1/31/2017 9:14,NA,40.46666667,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:00,1/30/2017 15:47,NA,22.76666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,1/30/2017 23:35,NA,30.23333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,2/1/2017 9:15,NA,63.9,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,2/1/2017 9:15,NA,63.9,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,1/30/2017 16:51,NA,23.5,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,2/1/2017 9:15,NA,63.9,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,2/1/2017 9:15,NA,63.9,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,2/1/2017 9:15,NA,63.9,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,1/30/2017 23:35,NA,30.23333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:20,1/30/2017 23:35,NA,30.23333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:38,1/30/2017 10:19,NA,16.66666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 17:40,NA,NA,43.68333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 18:00,1/30/2017 15:15,NA,21.23333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 18:00,1/30/2017 15:15,NA,21.23333333,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 18:10,1/30/2017 17:46,NA,23.58333333,3-5 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 18:20,1/30/2017 18:32,NA,24.18333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 18:20,1/30/2017 18:32,NA,24.2,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 18:20,1/30/2017 18:32,NA,24.18333333,6-8 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:00,1/31/2017 1:31,NA,30.5,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:00,1/30/2017 15:47,NA,20.76666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:00,1/30/2017 15:47,NA,20.76666667,9-11 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:00,1/31/2017 9:14,NA,38.21666667,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:00,1/30/2017 23:35,NA,28.56666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:00,1/30/2017 15:47,NA,20.76666667,6-8 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:00,1/31/2017 1:31,NA,30.5,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 19:05,1/30/2017 8:05,NA,12.98333333,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:10,1/31/2017 13:05,NA,40.9,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:10,1/30/2017 23:34,NA,27.38333333,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:10,1/30/2017 13:22,NA,17.18333333,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:15,1/31/2017 8:43,NA,36.46666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:15,1/31/2017 1:31,NA,29.25,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:15,1/31/2017 1:31,NA,29.25,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:30,2/1/2017 0:13,NA,51.7,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:30,1/30/2017 11:02,NA,14.51666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:30,1/30/2017 11:02,NA,14.51666667,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:30,1/30/2017 11:02,NA,14.51666667,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:30,1/30/2017 11:02,NA,14.51666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:35,2/1/2017 9:15,NA,60.65,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:35,1/31/2017 13:05,NA,40.48333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:35,1/31/2017 15:39,NA,43.05,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/31/2017 13:05,NA,40.15,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/31/2017 13:05,NA,40.15,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/30/2017 15:47,NA,18.85,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/31/2017 15:39,NA,42.71666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/31/2017 7:07,NA,34.18333333,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/30/2017 23:35,NA,26.65,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/31/2017 7:07,NA,34.18333333,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/30/2017 23:35,NA,26.65,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/30/2017 13:28,NA,16.55,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/30/2017 13:28,NA,16.55,1-2 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:55,1/30/2017 13:28,NA,16.55,Under 1 year,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:59,1/30/2017 16:51,NA,19.85,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 20:59,1/30/2017 16:51,NA,19.85,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 21:00,1/30/2017 18:30,NA,21.48333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 21:00,1/30/2017 18:30,NA,21.48333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 21:00,1/30/2017 13:11,NA,16.18333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 21:15,NA,NA,40.1,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 21:30,1/30/2017 15:15,NA,17.73333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 21:45,1/31/2017 7:07,NA,33.35,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/29/2017 22:00,1/30/2017 16:45,NA,18.73333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 22:30,1/30/2017 16:51,NA,18.33333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 23:00,1/30/2017 16:45,NA,17.73333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/29/2017 23:00,1/30/2017 11:19,NA,12.3,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/29/2017 23:00,1/30/2017 15:47,NA,16.76666667,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 23:40,1/31/2017 10:44,NA,35.05,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/29/2017 23:54,1/30/2017 8:05,NA,8.166666667,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 0:13,1/30/2017 23:35,NA,23.36666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 0:35,2/2/2017 10:47,NA,82.18333333,15-18 years,Female,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/30/2017 0:35,1/31/2017 13:22,NA,36.66666667,12-14 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/30/2017 4:00,1/31/2017 11:01,NA,31,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 4:00,1/31/2017 11:01,NA,31,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 5:00,1/31/2017 10:44,NA,29.71666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 5:30,NA,NA,31.85,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 5:35,1/30/2017 15:13,NA,9.616666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 6:00,1/30/2017 14:30,NA,8.483333333,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:15,1/31/2017 14:53,NA,31.61666667,12-14 years,Female,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:15,1/31/2017 7:35,NA,24.31666667,Under 1 year,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:15,1/31/2017 14:53,NA,31.61666667,9-11 years,Female,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:15,1/31/2017 14:53,NA,31.61666667,12-14 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:27,1/31/2017 11:00,NA,27.53333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:30,1/31/2017 16:01,NA,32.5,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:30,NA,NA,29.85,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 7:30,1/31/2017 11:01,NA,27.5,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 8:40,1/31/2017 8:43,NA,24.05,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 8:40,1/31/2017 8:43,NA,24.05,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 8:45,1/30/2017 14:42,NA,5.933333333,15-18 years,Male,GUATEMALA,CBO,(b)(7)(E ),NA,BP
1/30/2017 8:50,2/1/2017 11:00,NA,50.16666667,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 8:50,2/1/2017 11:00,NA,50.16666667,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 8:50,1/31/2017 14:53,NA,30.05,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 9:30,1/31/2017 10:44,NA,25.21666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 9:30,1/30/2017 13:11,NA,3.683333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 9:30,1/31/2017 5:07,NA,19.61666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 10:00,1/31/2017 5:07,NA,19.11666667,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 10:00,1/31/2017 5:07,NA,19.11666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 10:27,1/31/2017 6:33,NA,20.1,15-18 years,Male,MEXICO,CBO,(b)(7)(E ),NA,BP
1/30/2017 10:35,1/31/2017 11:00,NA,24.4,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 10:35,1/31/2017 11:01,NA,24.41666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 10:35,1/31/2017 11:01,NA,24.41666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 11:28,2/2/2017 9:07,NA,69.63333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 11:28,2/1/2017 14:57,NA,51.46666667,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 11:28,2/1/2017 9:00,NA,45.51666667,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 11:30,1/30/2017 16:38,NA,5.133333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 11:30,1/31/2017 16:01,NA,28.5,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 11:30,1/30/2017 17:37,NA,6.1,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:00,2/1/2017 14:57,NA,50.93333333,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:00,2/1/2017 14:57,NA,50.93333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:00,2/1/2017 9:00,NA,44.98333333,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:00,1/31/2017 15:39,NA,27.63333333,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:00,2/1/2017 11:30,NA,47.48333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:00,1/30/2017 19:13,NA,7.2,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:00,1/31/2017 5:07,NA,17.11666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:06,1/30/2017 16:38,NA,4.533333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:12,1/30/2017 17:31,NA,5.316666667,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:30,1/31/2017 5:35,NA,17.08333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:30,NA,NA,24.85,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/30/2017 12:30,NA,NA,24.85,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
