age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
36,12,5,0,2,1,3,1,1,3,2,5,-100,1,-100,2,1,2,1,3,6,11,-100,2
59,12,1,4,4,1,-100,3,16,-99,2,7,-100,1,-98,1,0,1,2,2,9,0,-100,1
25,15,5,0,-100,1,1,2,2,3,2,6,1,-100,1,-100,-100,12,2,2,-98,0,2,3
28,20,1,1,8,2,-100,2,2,4,1,7,-100,1,-100,0,6,2,2,2,6,30,-100,2
70,12,2,1,5,2,-100,2,2,3,1,0,1,1,1,12,-100,-100,-100,-100,-100,-100,-100,1
59,16,4,3,-100,1,-97,2,2,4,9,5,1,-100,1,-100,-100,10,2,1,8,0,-100,3
20,15,5,0,-100,2,3,3,16,4,2,4,1,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
55,3,1,6,2,1,-100,1,1,2,4,0,-100,1,1,3,-100,-100,-100,1,-100,-100,-100,1
22,15,5,0,2,1,-100,1,1,4,5,0,-100,1,4,2,0,-100,-100,-100,-100,-100,1,1
51,7,2,3,2,2,3,3,16,5,4,0,-100,1,-100,3,4,-100,-100,1,-100,-100,-100,2
21,11,5,0,-100,1,-100,3,16,4,1,0,2,-100,1,-100,-100,-100,-100,2,-100,-100,-100,3
50,11,1,4,4,2,-100,1,1,5,1,7,2,1,1,2,0,4,2,2,8,0,-100,1
60,7,4,5,3,2,-100,1,1,6,2,5,-100,2,-100,3,-100,-100,-100,1,-100,-100,-100,2
66,16,1,0,0,2,-100,1,1,2,2,4,2,-98,1,1,-100,-100,-100,-100,-100,-100,-100,1
23,12,5,0,-100,1,3,1,1,4,2,0,1,-100,4,-100,-100,3,2,2,7,5,2,3
64,6,1,6,-100,2,3,3,16,6,2,6,-100,-100,4,-100,-100,-100,-100,1,-100,-100,-100,3
32,14,1,2,3,1,-100,3,16,4,2,4,-100,1,4,20,3,10,2,1,-98,0,-100,1
26,15,5,0,-100,2,3,3,16,4,1,0,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
59,12,3,1,2,2,-100,1,1,4,4,1,-100,1,4,3,7,4,2,1,9,0,2,1
81,18,2,2,-100,2,3,2,2,2,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
36,17,5,0,-100,1,3,1,1,6,1,5,-100,-100,1,-100,-100,6,2,2,8,0,-100,3
29,13,1,1,-100,2,-98,3,4,3,7,0,-100,-100,1,-100,-100,-100,-100,2,-100,-100,-100,3
57,11,3,2,-100,2,-100,1,1,-99,1,0,-100,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
50,13,1,3,8,1,-100,3,15,-98,4,0,2,1,1,1,3,1,2,1,9,0,-100,1
38,20,5,0,2,2,-100,1,1,2,4,1,-100,1,4,3,2,6,2,1,8,14,-100,1
29,17,5,0,8,2,-100,2,2,4,1,6,1,1,1,1,8,2,2,2,6,0,-100,1
-99,12,1,2,2,1,-100,3,15,4,-99,7,-100,2,-98,1,12,4,2,2,7,0,-100,1
37,20,1,0,2,2,3,1,1,2,3,0,-100,1,-100,5,5,9,2,1,-98,0,1,2
30,16,5,0,2,2,-100,1,1,2,1,3,-100,1,4,1,50,1,2,3,6,20,1,1
19,13,5,0,2,1,-100,3,15,-99,3,3,-100,1,4,3,2,-100,-100,-100,-100,-100,-100,1
52,16,1,2,2,1,-100,1,1,1,4,0,-100,1,4,0,6,1,2,2,8,3,1,1
69,19,5,0,2,1,3,1,1,5,3,6,-100,1,-100,5,10,15,2,2,10,1,2,2
66,20,3,1,2,2,-100,1,1,2,3,1,-100,1,4,2,10,4,2,1,9,0,-100,1
45,18,1,2,2,2,-100,1,1,2,4,0,1,1,4,1,25,2,2,2,10,0,-100,1
33,13,5,0,0,1,-100,1,1,1,4,0,-100,1,-100,1,0,2,2,2,7,4,2,2
55,20,3,4,3,1,3,2,2,4,4,3,-100,2,-100,1,2,3,2,1,9,0,-100,2
46,9,4,3,2,2,-100,1,1,7,4,0,-100,1,-100,0,0,0,2,2,6,30,-100,2
57,16,1,3,-100,1,3,1,1,5,1,6,1,-100,3,-100,-100,2,2,1,10,0,1,3
42,14,5,1,8,1,-100,2,2,2,4,8,-100,1,-100,10,0,-100,-100,-100,-100,-100,2,2
58,14,5,0,-100,1,3,3,3,4,4,0,-100,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
37,19,3,0,-100,2,3,3,9,4,2,0,1,-100,4,-100,-100,7,2,3,8,0,-100,3
68,14,1,3,3,2,-100,1,1,3,1,6,-100,2,1,5,3,-100,-100,-100,-100,-100,-100,1
68,15,3,2,2,2,3,3,16,4,1,5,-100,2,-100,2,5,-100,-100,1,-100,-100,-100,2
35,12,4,3,-100,2,3,3,16,3,2,1,1,-100,3,-100,-100,-100,-100,2,-100,-100,-100,3
41,15,1,1,-100,2,3,3,7,3,2,0,-100,-100,4,-100,-100,-100,-100,2,-100,-100,2,3
28,14,5,0,2,1,-100,1,1,3,4,0,1,1,4,2,40,4,2,2,8,1,-100,1
53,16,1,0,-100,2,3,1,1,3,2,6,-100,-100,4,-100,-100,4,2,1,6,12,-100,3
63,12,3,2,-100,2,3,1,1,6,1,2,-100,-100,4,-100,-100,8,2,2,8,2,-100,3
71,18,3,1,2,2,3,1,1,2,1,1,-100,1,-100,2,5,-100,-100,-100,-100,-100,1,2
56,12,3,3,-100,2,3,1,1,6,1,8,-100,-100,1,-100,-100,8,2,1,9,0,-100,3
44,14,1,3,3,2,-100,1,1,6,1,7,2,1,4,5,5,-100,-100,-100,-100,-100,-100,1
26,12,5,0,4,2,-100,1,1,6,1,2,-100,1,-100,3,0,-100,-100,2,-100,-100,-100,2
67,20,1,3,-100,2,3,1,1,4,1,2,-100,-100,4,-100,-100,3,2,1,9,0,-100,3
49,8,5,0,2,1,3,1,1,5,-98,2,-100,1,-100,3,7,-100,-100,-100,-100,-100,2,2
32,16,1,0,-100,1,3,3,4,3,9,7,1,-100,4,-100,-100,3,2,2,8,2,-100,3
39,12,1,0,2,2,-100,3,8,4,11,0,-100,1,-100,1,1,2,2,3,8,0,-100,2
61,12,1,1,2,2,-100,1,1,5,10,2,-100,1,-100,2,0,-100,-100,2,-100,-100,-100,2
55,17,3,0,-100,2,1,3,6,4,2,0,1,-100,4,-100,-100,6,2,1,9,0,-100,3
65,16,5,0,3,1,-100,1,1,5,4,0,-100,1,-100,6,0,-100,-100,-100,-100,-100,-100,2
61,11,3,2,4,-97,-100,1,1,4,1,2,-100,1,-97,4,1,-97,2,1,8,-97,-100,1
28,12,5,0,2,2,-100,1,1,4,5,7,1,1,4,5,2,6,2,2,8,12,-100,1
60,16,3,4,-100,2,3,1,1,5,2,1,-100,-100,4,-100,-100,-100,-100,2,-100,-100,1,3
63,15,3,4,2,1,-100,3,7,3,2,3,-100,1,-100,3,3,-100,-100,-100,-100,-100,1,2
78,17,4,1,4,2,-100,1,1,6,2,7,-100,2,-100,0,0,-100,-100,-100,-100,-100,1,2
23,12,5,0,8,1,-100,1,1,4,2,-99,-100,1,4,5,0,-100,-100,2,-100,-100,-100,1
60,13,1,1,-100,2,3,1,1,4,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,3,3
26,12,1,0,2,2,3,1,1,3,4,0,-100,1,-100,3,1,2,2,3,8,30,-100,2
54,6,1,5,4,1,-100,3,16,2,2,7,-98,1,1,1,0,2,2,1,10,0,-100,1
83,12,2,2,-100,2,3,1,1,1,1,0,1,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
65,16,1,3,4,1,-100,1,1,6,1,7,2,2,1,6,2,-100,-100,-100,-100,-100,-100,1
39,12,1,1,-100,1,3,1,1,4,2,3,2,-100,2,-100,-100,4,2,1,9,0,-100,3
68,12,1,8,2,2,3,3,3,3,2,1,-100,1,-100,3,12,11,2,1,9,0,-100,2
66,17,5,0,-100,2,3,2,2,6,1,7,-100,-100,1,-100,-100,-100,-100,1,-100,-100,2,3
75,16,1,2,-100,1,3,2,2,2,1,3,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,1,3
36,16,5,0,-100,1,3,3,4,5,4,0,-100,-100,4,-100,-100,6,2,2,9,0,3,3
64,9,3,2,4,1,3,3,10,-98,4,0,-100,1,-100,0,0,-100,-100,-100,-100,-100,1,2
89,11,2,8,-100,1,3,1,1,3,2,1,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,2,3
-99,12,4,-100,3,1,-100,1,1,6,2,0,2,2,1,2,1,3,2,2,6,2,-100,1
73,16,3,0,2,1,-100,1,1,4,4,0,1,1,1,7,0,-100,-100,-100,-100,-100,-100,1
56,12,5,5,3,1,3,2,2,5,1,7,-100,2,-100,1,60,4,2,2,9,0,-100,2
33,16,1,1,3,1,-100,-100,-100,1,2,2,1,1,4,15,6,6,2,2,-98,0,-100,1
23,16,5,0,2,1,-100,3,6,2,2,2,-100,1,4,2,0,5,2,4,5,15,-100,1
54,14,5,0,-100,1,3,1,1,4,1,5,-100,-100,4,-100,-100,3,2,2,7,2,-100,3
22,12,5,0,-100,2,3,2,2,4,4,3,1,-100,4,-100,-100,-100,-100,4,-100,-100,-100,3
22,12,5,0,3,1,-100,1,1,4,4,1,-100,-98,-98,1,50,2,2,1,-98,-98,3,1
30,12,1,2,-100,2,-97,3,16,4,2,0,-100,-100,4,-100,-100,12,-97,1,-97,-97,-100,3
52,18,3,1,2,2,-100,1,1,4,4,0,1,1,4,1,4,1,2,3,7,15,2,1
-99,11,4,2,3,-99,-100,1,1,4,4,0,-100,1,-100,2,-99,-100,-100,1,-100,-100,-100,2
47,16,1,0,8,2,3,2,2,2,1,7,-100,1,-100,3,2,2,1,2,-98,0,1,2
54,14,3,2,-100,2,3,3,16,5,2,2,2,-100,4,-100,-100,5,2,1,-98,0,-100,3
33,16,5,0,8,1,-100,3,6,2,2,0,-100,1,-100,3,15,2,2,2,5,10,-100,2
20,12,1,1,4,1,-100,3,16,2,4,0,-100,1,4,10,8,5,2,1,7,15,1,1
48,6,5,0,4,2,-98,3,16,2,2,2,-100,1,-100,5,1,-100,-100,2,-100,-100,-100,2
-99,16,1,5,3,1,-100,1,1,5,2,1,2,1,4,2,38,2,2,1,10,0,-100,1
35,11,1,0,3,2,-100,3,16,4,2,1,-100,1,-100,3,0,4,1,1,9,7,-100,2
-99,15,1,2,3,2,-100,1,1,4,-99,8,-100,2,1,2,4,1,2,2,8,0,-100,1
39,12,1,1,8,2,-100,1,1,1,2,1,-100,1,-100,3,5,-100,-100,4,-100,-100,1,2
39,16,1,3,-100,1,3,1,1,2,1,7,1,-100,4,-100,-100,2,2,1,8,5,1,3
31,12,5,2,-100,1,3,3,15,5,2,2,2,-100,3,-100,-100,3,2,1,10,0,2,3
37,10,1,3,3,2,-100,3,16,3,2,5,-100,1,-100,0,0,-100,-100,1,-100,-100,2,2
30,16,1,1,8,2,-100,3,15,7,2,0,-100,1,-100,4,-100,4,1,2,-98,15,3,2
24,17,5,0,-100,2,3,1,1,4,1,7,-100,-100,3,-100,-100,5,2,2,-98,-97,1,3
26,14,5,0,4,1,-100,3,16,5,2,0,-100,1,3,2,0,3,2,2,6,5,-100,1
21,14,5,0,3,1,2,1,1,3,4,1,-100,1,-100,1,1,3,2,2,8,12,-100,2
66,13,1,1,2,1,-100,1,1,5,1,0,-100,1,-100,6,3,-100,-100,-100,-100,-100,2,2
33,14,3,4,3,2,-98,1,1,1,4,1,-100,1,-100,0,5,2,2,1,1,0,-100,2
67,10,3,0,2,1,-100,1,1,5,4,0,2,1,4,6,0,-100,-100,-100,-100,-100,-100,1
74,6,3,8,3,1,-100,3,16,7,2,2,-100,1,-100,5,-99,-100,-100,1,-100,-100,-100,2
47,14,4,2,3,1,3,3,16,5,2,0,-100,1,-100,2,2,3,2,1,8,0,-100,2
24,12,5,0,2,1,-100,1,1,4,4,0,-100,1,-100,10,0,5,2,2,8,15,-100,2
57,14,5,3,2,2,3,3,16,2,1,5,-100,1,-100,8,6,10,2,1,9,25,-100,2
23,12,5,0,3,1,3,1,1,6,2,1,-100,1,-100,5,1,7,2,1,9,0,-100,2
56,19,3,1,-100,2,3,2,2,4,1,4,1,-100,4,-100,-100,4,2,2,10,4,1,3
73,13,1,5,-100,1,3,1,1,4,2,1,2,-100,4,-100,-100,4,2,2,9,0,-100,3
63,12,3,1,8,2,-100,1,1,4,4,3,-100,1,-100,4,1,3,2,2,5,10,-100,2
66,12,1,2,-100,1,3,1,1,4,4,0,1,-100,4,-100,-100,15,2,1,-98,0,-100,3
42,16,5,0,8,2,3,1,1,2,1,1,-100,1,-100,2,3,5,2,2,8,2,-100,2
74,16,5,0,-100,1,3,1,1,6,3,4,-100,-100,3,-100,-100,-100,-100,-100,-100,-100,1,3
62,16,5,0,8,2,-100,1,1,2,1,3,-100,1,4,2,0,1,2,2,6,0,-100,1
57,18,1,2,2,2,-100,1,1,2,1,2,1,1,4,3,1,-100,-100,-100,-100,-100,-100,1
79,17,1,2,2,2,-100,1,1,2,3,5,-100,1,-100,2,8,-100,-100,-100,-100,-100,1,2
39,14,1,0,2,1,-100,1,1,2,4,0,1,1,4,2,10,4,2,2,7,20,-100,1
62,18,1,2,8,2,-100,1,1,2,4,0,-100,1,-100,3,2,-100,-100,-100,-100,-100,-100,2
49,12,1,3,3,1,-97,1,1,4,2,4,-100,1,-100,4,12,20,2,1,7,0,1,2
70,10,5,0,7,1,-100,2,2,6,1,0,-100,-98,1,18,-100,-100,-100,-100,-100,-100,-100,1
27,12,5,3,-100,2,1,2,2,3,1,2,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
57,12,5,4,8,1,-100,2,2,4,1,7,-100,1,1,3,2,-100,-100,1,-100,-100,-100,1
-99,12,5,1,-100,1,3,2,2,-98,1,3,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,2,3
62,16,3,3,-100,1,-100,2,2,-98,1,1,-100,1,4,12,3,-100,-100,-100,-100,-100,-100,1
66,16,2,2,2,1,-100,2,2,2,1,0,-100,1,-100,7,0,-100,-100,-100,-100,-100,-100,2
54,12,5,0,-100,1,3,2,2,1,4,1,1,-100,1,-100,-100,-100,-100,3,-100,-100,1,3
68,14,5,0,3,1,-100,1,1,6,1,1,-100,1,2,2,-100,-100,-100,-100,-100,-100,-100,1
53,16,5,0,3,1,-100,2,2,2,4,4,1,1,4,2,1,-100,-100,-100,-100,-100,2,1
31,14,5,3,-100,2,2,2,2,2,1,0,1,-100,4,-100,-100,-100,-100,3,-100,-100,1,3
45,11,1,3,8,2,-100,2,2,4,1,4,-100,1,-100,3,1,2,2,2,8,10,-100,2
40,9,5,0,8,2,3,2,2,6,4,0,-100,2,-100,0,-100,-100,-100,4,-100,-100,-100,2
18,12,5,0,8,1,1,2,2,4,4,2,-100,1,-100,6,8,-100,-100,2,-100,-100,2,2
70,16,3,3,-100,1,3,3,16,6,2,3,-100,-100,4,-100,-100,6,2,1,10,0,-100,3
33,12,5,4,2,2,-100,3,16,7,4,3,2,1,4,0,10,1,2,1,8,0,-100,1
66,18,1,2,-100,1,3,1,1,6,2,3,-100,-100,4,-100,-100,1,2,1,8,3,-100,3
68,12,2,8,8,-98,-100,2,2,7,5,7,-100,2,4,1,-100,-100,-100,-100,-100,-100,-100,1
45,18,1,0,2,1,-100,1,1,3,1,1,-100,1,4,3,20,-100,-100,2,-100,-100,1,1
68,16,1,4,-100,2,3,1,1,5,2,3,1,-100,3,-100,-100,-100,-100,1,-100,-100,1,3
59,16,1,4,4,2,-100,1,1,4,2,4,-100,1,-100,2,0,6,2,1,-98,0,-100,2
70,17,1,3,8,2,-100,1,1,2,2,7,1,1,4,2,8,-100,-100,-100,-100,-100,1,1
75,12,3,3,-100,1,3,1,1,5,2,3,1,-100,2,-100,-100,-100,-100,-100,-100,-100,2,3
39,19,1,2,-100,1,1,1,1,3,2,1,1,-100,4,-100,-100,2,2,2,10,0,1,3
71,14,2,3,3,1,3,1,1,5,2,3,-100,2,-100,10,10,-100,-100,-100,-100,-100,2,2
63,16,1,2,-100,1,3,1,1,4,1,2,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
54,16,1,2,-100,2,3,1,1,6,2,7,1,-100,4,-100,-100,3,2,1,9,0,3,3
77,18,1,2,2,2,-100,1,1,6,1,0,1,1,4,8,10,15,2,1,5,0,2,1
89,12,2,2,4,2,3,1,1,4,2,3,-100,2,-100,1,0,-100,-100,-100,-100,-100,-100,2
58,13,5,0,2,1,-100,1,1,4,2,2,-100,2,3,1,2,-100,-100,-100,-100,-100,3,1
89,12,2,1,4,2,-100,1,1,5,2,5,-100,2,-100,2,0,-100,-100,-100,-100,-100,-100,2
39,16,1,2,8,1,3,1,1,4,4,1,-100,1,-100,1,25,1,2,1,9,5,1,2
20,12,5,0,8,2,-98,3,16,4,2,0,-100,1,-100,6,1,-100,-100,-100,-100,-100,-100,2
22,13,5,8,8,1,-100,1,1,1,4,8,-100,2,-100,-97,-100,-100,-100,-100,-100,-100,-100,2
72,12,5,1,3,2,-100,1,1,2,1,0,-100,1,-100,3,0,-100,-100,-100,-100,-100,-100,2
22,14,5,0,2,2,3,3,16,4,2,2,-100,1,-100,5,4,6,2,1,9,-97,1,2
65,14,5,1,2,2,-100,1,1,6,10,6,-100,1,1,1,-100,-100,-100,2,-100,-100,-100,1
51,14,5,1,-100,1,3,2,2,4,11,7,-100,-100,4,-100,-100,0,2,3,10,0,-100,3
30,16,5,8,4,1,-100,1,1,4,4,0,-100,1,-100,1,5,4,1,4,6,30,2,2
60,6,1,0,-100,1,3,1,1,5,2,0,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
57,12,3,2,3,1,3,1,1,4,2,3,-100,1,-100,2,2,2,2,1,9,0,3,2
48,14,1,3,-100,1,3,1,1,6,2,7,2,-100,4,-100,-100,10,2,2,9,0,3,3
46,8,5,0,3,1,-100,1,1,4,2,2,1,1,1,5,1,-100,-100,3,-100,-100,-100,1
62,12,3,2,-100,1,-99,-100,-98,5,1,7,1,-100,1,-100,-100,1,2,3,-98,0,-100,3
57,14,5,1,3,2,-100,1,1,5,2,0,-100,1,-100,6,0,12,2,2,8,0,-100,2
32,9,5,2,2,1,-100,2,2,7,1,4,1,1,1,7,72,-100,-100,1,-100,-100,1,1
61,12,5,5,2,2,-100,2,2,7,1,7,-100,1,1,2,0,-100,-100,3,-100,-100,-100,1
60,12,4,0,8,2,-100,3,15,5,2,0,-100,1,-100,0,9,-100,-100,-100,-100,-100,-100,2
51,12,1,2,3,1,-100,3,16,6,2,1,-100,1,-98,2,-98,-100,-100,-100,-100,-100,-100,1
84,12,2,0,2,2,-100,1,1,6,1,7,-100,2,-100,5,-100,-100,-100,-100,-100,-100,-100,2
29,16,5,0,2,2,-100,1,1,4,2,2,1,1,4,2,25,1,2,2,8,5,-100,1
31,16,5,0,8,2,3,1,1,2,1,1,-100,1,-100,1,1,4,2,2,8,2,1,2
77,16,2,4,-100,2,3,1,1,2,2,6,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
40,16,1,1,8,1,-100,1,1,2,4,1,1,1,4,2,25,4,2,1,8,3,2,1
20,14,5,0,3,2,-100,1,1,5,2,2,-100,1,-100,2,1,-100,-100,-100,-100,-100,2,2
23,14,5,0,-100,1,3,1,1,3,2,0,1,-100,4,-100,-100,4,2,3,-98,30,-100,3
24,16,5,0,8,2,3,1,1,2,1,1,-100,1,-100,3,3,3,2,2,7,20,-100,2
63,20,5,0,-100,1,3,2,2,4,1,8,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
46,18,1,3,3,1,-100,1,1,6,2,6,-100,1,-100,1,20,2,2,1,10,0,1,2
31,18,1,0,-100,1,3,1,1,4,2,7,-100,-100,1,-100,-100,5,2,1,10,2,-100,3
85,12,2,0,-100,2,3,1,1,4,2,8,-99,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,3
42,14,1,5,2,1,3,2,2,5,1,1,-100,1,-100,0,7,0,2,1,10,0,2,2
22,15,5,0,2,1,-100,1,1,4,2,0,1,1,4,2,2,2,2,3,9,3,3,1
62,12,1,1,8,1,-100,1,1,4,2,2,-100,1,-100,4,6,2,2,1,10,0,1,2
-99,20,3,3,8,2,-100,1,1,4,2,6,-100,1,4,4,10,-100,-100,-100,-100,-100,2,1
39,16,1,3,8,1,3,1,1,6,2,4,-100,1,-100,3,6,2,2,1,9,3,-100,2
63,17,3,2,2,2,-100,1,1,6,1,3,-100,2,-100,4,20,2,2,1,8,0,-100,2
49,17,1,2,3,2,-100,1,1,6,11,7,2,2,4,2,6,2,1,1,10,1,-100,1
59,16,1,0,8,2,-100,1,1,6,1,6,-100,1,1,0,10,4,2,2,8,0,-100,1
75,16,1,0,-100,2,2,1,1,4,2,1,1,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
29,12,5,0,-100,1,-98,1,1,4,2,2,1,-100,4,-100,-100,5,2,2,8,0,-100,3
45,16,3,1,2,2,-100,1,1,3,4,0,1,1,4,2,40,1,2,2,10,3,1,1
55,16,3,-100,-100,2,3,1,1,6,1,6,-100,-100,4,-100,-100,-100,-100,-97,-100,-100,-100,3
79,14,1,2,4,2,-100,1,1,6,1,6,-100,2,-100,5,1,-100,-100,-100,-100,-100,2,2
29,13,5,0,2,1,-100,1,1,1,5,2,1,1,4,2,4,3,2,2,7,5,1,1
29,12,1,1,2,1,-100,1,1,4,1,2,-99,1,4,1,0,2,2,2,8,15,-100,1
32,13,1,1,3,2,3,1,1,6,2,2,-100,1,-100,2,26,4,2,1,8,2,-100,2
21,16,5,0,2,1,3,1,1,6,1,1,-100,1,-100,4,10,6,2,2,6,15,3,2
39,12,1,3,3,1,3,1,1,4,2,5,-100,1,-100,2,20,2,2,1,8,4,2,2
-99,17,2,2,-100,1,3,1,1,3,1,1,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
-99,-99,1,0,-100,-99,-100,1,1,-100,-99,-100,2,-100,1,-100,-100,-100,-100,3,-100,-100,-100,3
31,15,5,0,-100,2,3,1,1,2,4,0,1,-100,4,-100,-100,5,2,2,6,10,-100,3
33,12,5,0,-100,2,3,1,1,5,4,1,-100,-100,4,-100,-100,3,2,1,9,0,-100,3
71,12,3,1,-100,2,3,1,1,2,2,6,1,-100,3,-100,-100,3,2,1,9,4,2,3
39,16,5,0,2,1,-100,1,1,2,4,0,-100,1,-100,4,10,2,2,2,7,23,1,2
32,18,5,0,3,1,-100,1,1,3,1,1,1,1,4,3,5,-100,-100,-100,-100,-100,-100,1
47,18,1,2,2,1,-100,1,1,3,2,0,-100,1,4,3,3,1,2,2,10,0,2,1
48,14,1,1,4,1,-100,3,15,5,1,2,-100,1,-100,2,10,1,1,3,6,7,-100,2
46,12,1,3,3,1,-100,2,2,4,1,0,-100,1,4,0,4,0,2,1,9,5,-100,1
21,14,1,2,-100,2,3,1,1,4,2,1,-100,-100,2,-100,-100,4,2,2,8,5,-100,3
42,16,1,2,2,1,3,3,7,5,4,0,-100,1,-100,1,25,2,2,1,10,0,-100,2
64,14,3,0,8,2,-100,2,2,4,1,8,-100,2,1,4,2,6,2,1,-98,0,-100,1
29,17,5,0,-100,2,2,1,1,1,4,0,1,-100,4,-100,-100,4,2,2,8,30,-100,3
36,14,1,1,-100,2,3,3,3,4,2,2,-100,-100,4,-100,-100,-100,-100,1,-100,-100,-100,3
-99,20,1,2,3,1,-100,2,2,4,1,7,-100,1,1,1,5,6,2,2,10,0,-100,1
65,18,3,3,-100,2,3,2,2,4,1,3,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,1,3
56,16,5,0,8,2,-100,1,1,4,1,3,1,1,4,8,50,5,2,2,8,0,3,1
32,15,5,0,3,2,-100,1,1,5,4,1,2,1,4,1,-98,0,2,1,-98,30,-100,1
61,20,3,4,4,2,-100,2,2,-99,1,8,2,1,1,0,1,-100,-100,-100,-100,-100,-100,1
56,16,3,1,-100,2,3,1,1,4,2,3,-100,-100,4,-100,-100,1,2,3,6,5,-100,3
33,13,3,3,3,2,-100,1,1,4,2,1,-100,1,-100,1,20,1,2,1,9,10,-100,2
72,20,2,2,-100,2,3,1,1,2,2,2,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
36,-99,1,3,-100,2,-98,-100,-100,-98,2,7,-100,-100,1,-100,-100,3,2,1,10,0,-100,3
44,8,3,2,8,1,-100,3,16,4,10,2,-100,1,4,1,1,0,2,2,-98,0,-100,1
49,12,3,2,4,2,-100,2,2,7,2,1,1,1,4,6,4,1,2,2,7,3,-100,1
42,15,-97,1,-100,2,3,-100,-99,2,4,0,-100,-100,4,-100,-100,-100,-100,-97,-100,-100,-100,3
65,18,1,4,2,1,3,1,1,5,1,7,-100,1,-100,3,25,4,2,1,-98,0,1,2
45,14,1,2,-100,2,-100,1,1,4,2,3,1,-100,4,-100,-100,3,-100,1,-100,-100,-100,3
26,16,1,0,8,2,-100,1,1,2,4,0,-100,1,4,2,20,-97,-97,1,-97,-97,-100,1
62,16,1,1,8,2,-100,1,1,5,4,2,-100,1,-100,4,7,1,2,1,9,0,3,2
-99,15,1,2,8,2,-100,1,1,4,4,1,-97,1,4,3,5,0,2,2,6,10,2,1
68,12,1,2,3,1,3,1,1,4,4,2,-100,1,-100,8,3,6,2,1,10,0,-100,2
68,16,3,4,2,2,-100,1,1,3,1,1,-100,1,-100,2,1,-100,-100,-100,-100,-100,1,2
44,15,3,2,4,2,-100,1,1,1,4,0,1,1,4,1,2,1,2,3,6,30,1,1
-99,16,2,2,2,2,-100,1,1,5,4,0,-100,1,-100,2,1,-100,-100,-100,-100,-100,-100,2
26,17,5,0,8,2,-100,1,1,4,2,3,1,1,4,1,10,3,2,1,10,0,-100,1
21,12,5,0,3,2,-100,1,1,2,4,0,-100,1,4,0,0,10,1,1,8,-97,-100,1
61,16,1,2,2,2,3,1,1,2,4,0,-100,1,-100,2,2,-100,-100,-100,-100,-100,-100,2
64,18,1,1,-100,1,3,1,1,5,1,5,2,-100,1,-100,-100,-100,-100,-100,-100,-100,1,3
57,20,1,2,-100,2,3,1,1,3,4,0,1,-100,4,-100,-100,4,2,1,9,0,1,3
61,19,1,3,2,1,-100,1,1,2,4,4,-100,1,-100,0,12,3,2,1,10,0,-100,2
18,12,5,0,2,2,-100,1,1,1,4,0,-100,1,4,3,0,8,2,2,8,2,1,1
58,19,1,3,8,2,-100,1,1,1,1,1,1,1,4,1,20,3,2,1,9,4,1,1
61,12,5,0,-100,2,3,2,2,2,2,2,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
69,20,3,2,-100,2,3,2,2,5,1,7,-100,-100,4,-100,-100,2,2,1,9,0,1,3
60,16,5,2,2,1,-100,2,2,3,2,5,-100,1,-100,5,3,-100,-100,1,-100,-100,-100,2
51,12,5,8,-100,1,3,2,2,-98,1,2,1,-100,4,-100,-100,1,1,1,10,1,-100,3
79,16,1,8,8,2,-100,1,1,4,3,3,-100,1,1,1,1,-100,-100,-100,-100,-100,1,1
71,14,1,4,-100,2,3,1,1,6,3,7,2,-100,1,-100,-100,4,2,1,10,0,-97,3
49,20,1,4,4,1,-100,1,1,5,3,7,1,1,1,0,23,2,2,1,8,7,-100,1
-99,14,1,3,-100,1,3,2,2,2,1,5,-100,-100,1,-100,-100,0,2,1,7,0,-100,3
72,16,2,1,-100,1,3,2,2,4,1,2,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
38,12,3,2,2,1,-100,1,1,4,4,0,2,1,4,1,0,3,2,2,6,5,-100,1
65,12,1,4,-100,2,3,2,2,-99,1,7,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
