hours work per week,number of children,age,education,sex,race,religious preference,religious services frequency,abortion,ideal number of children,sex education,homosexual,own gun,tv hours per week,email hours per week,racial discrimination at work,days of poor mental health,sexual orientation,ballot,life now,confidence in government
-100,2,-99,12,2,1,2,7,-100,-100,-100,-99,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,52,13,2,1,1,1,-100,3,1,-100,-100,4,2,2,0,3,2,8,2
-100,2,26,14,2,1,1,7,-100,4,2,1,1,3,0,-100,-100,-100,1,-100,3
-100,3,69,14,1,3,5,1,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,48,14,2,1,1,2,-100,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,1,58,18,2,-100,2,0,1,2,1,4,2,5,1,2,2,-100,1,-98,-100
-100,2,79,14,2,2,1,4,2,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,32,11,2,3,1,0,-100,2,1,-100,-100,5,7,2,15,3,2,9,-100
-100,0,29,14,1,1,4,2,-100,-100,-100,4,2,-100,-100,2,30,3,3,5,2
-100,4,-99,16,2,1,1,7,-100,8,2,-98,2,3,0,-100,-100,-100,1,-100,-100
-100,0,70,14,2,1,2,7,2,4,1,1,2,3,2,-100,-100,-100,1,-100,1
-100,2,41,20,1,1,4,0,-100,3,1,-100,-100,2,4,2,0,-100,2,8,-100
-100,3,40,16,2,1,2,3,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,75,12,1,1,1,0,-100,3,1,1,1,2,1,-100,-100,-100,1,-100,1
-100,2,58,16,2,1,2,1,-100,2,1,-100,-100,4,2,-100,-100,3,2,-100,2
-100,5,66,16,2,1,1,8,2,8,2,1,1,8,0,-100,-100,-100,1,-100,2
-100,1,68,15,2,1,1,2,-100,2,1,-100,-100,4,14,-100,-100,-100,2,-100,3
-100,0,29,16,2,3,1,5,2,-100,-100,4,1,-100,-100,2,0,3,3,10,3
-100,1,41,20,1,1,4,0,1,3,1,4,2,4,15,2,10,-100,1,8,2
-100,1,70,18,1,1,2,3,1,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,2
-100,3,65,12,2,1,2,4,-100,8,1,4,1,1,2,2,0,-100,1,10,-100
-100,2,47,16,2,1,1,3,-100,2,1,-100,-100,0,3,2,1,3,2,9,-100
-100,4,50,12,1,3,2,0,-100,2,1,4,2,2,1,2,0,-100,1,9,-100
-100,2,68,15,1,1,1,5,-100,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,2
-100,2,46,20,1,1,1,7,-100,8,2,-100,-100,1,10,2,0,3,2,10,-100
-100,2,42,19,1,1,4,0,-100,8,1,4,1,3,5,2,0,-100,1,9,-100
-100,3,83,18,1,1,11,8,-100,3,1,-100,-100,6,0,-100,-100,-100,2,-100,-100
-100,0,21,15,1,1,4,0,1,4,1,4,1,2,1,-100,-100,-100,1,-100,-100
-100,3,73,16,1,1,4,0,-100,3,1,-100,-100,4,0,-100,-100,3,2,-100,-100
-100,2,45,19,2,3,7,2,1,-100,-100,-98,2,-100,-100,-100,-100,3,3,-100,-100
-100,1,32,16,1,1,1,4,-100,-100,-100,3,1,-100,-100,2,5,3,3,7,3
-100,4,33,14,1,3,2,7,-100,-100,-100,4,2,-100,-100,2,0,3,3,5,-100
-100,3,56,16,2,1,1,0,-100,8,1,-100,-100,4,0,2,0,-100,2,10,1
-100,4,51,14,1,1,1,0,-100,3,1,-100,-100,1,7,2,0,3,2,9,-100
-100,0,26,18,2,1,1,7,2,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,3
-100,3,63,16,2,1,1,7,2,-100,-100,4,3,-100,-100,2,2,3,3,8,-100
-100,0,32,17,1,1,4,0,-100,-100,-100,4,1,-100,-100,2,7,3,3,8,1
-100,1,55,12,2,1,4,0,-100,2,1,-100,-100,1,1,-100,-100,-100,2,-100,2
-100,0,25,12,2,1,13,7,-100,2,1,-100,-100,1,1,2,0,-100,2,-98,-100
-100,3,66,18,2,1,5,0,-100,3,1,-100,-100,4,5,-100,-100,-100,2,-100,3
-100,0,64,12,1,2,1,7,-100,2,1,-100,-100,4,1,-100,-100,-100,2,-100,-100
-100,2,27,12,1,1,2,0,-100,3,1,4,2,4,0,2,2,-100,1,8,-100
-100,0,35,9,1,1,4,0,1,-100,-100,4,1,-100,-100,2,5,3,3,7,-100
-100,6,68,16,2,1,1,2,-100,3,2,-100,-100,12,1,-100,-100,-100,2,-100,-100
-100,0,44,14,1,1,4,0,-100,-100,-100,4,2,-100,-100,2,3,3,3,8,1
-100,0,72,15,1,1,6,7,-100,1,1,-100,-100,2,3,-100,-100,-100,2,-100,-100
40,0,41,14,2,3,4,0,-100,8,1,-100,-100,1,0,2,12,-100,2,8,1
-100,1,36,16,2,1,5,0,1,-100,-100,4,2,-100,-100,-100,-100,2,3,-100,1
-100,1,36,12,1,1,1,3,2,-100,-100,-99,3,-100,-100,2,5,3,3,10,-100
-100,4,48,4,1,3,2,1,-100,-100,-100,1,1,-100,-100,-100,-100,-98,3,-100,-100
-100,3,31,12,2,1,4,0,-100,2,1,-100,-100,1,0,-100,-100,-100,2,-100,-100
-100,3,36,8,2,3,2,3,-100,5,1,4,2,3,-100,2,0,-100,1,-98,-100
-100,2,52,12,1,1,4,0,2,2,2,4,2,5,54,-100,-100,-100,1,-100,2
-100,0,30,12,1,1,-98,2,-100,7,1,-100,-100,9,1,2,0,3,2,-98,-100
-100,0,62,12,1,3,2,1,-100,4,1,-100,-100,6,1,-100,-100,3,2,-100,-100
-100,3,35,12,1,2,4,0,1,3,1,4,2,4,5,1,0,-100,1,8,-100
-100,0,45,20,1,1,1,2,-100,2,1,4,1,1,10,-100,-100,-100,1,-100,2
-100,3,57,12,2,1,1,8,2,-100,-100,1,2,-100,-100,2,7,3,3,9,3
-100,2,20,15,1,1,4,0,-100,3,1,-100,-100,6,3,2,0,-100,2,8,-100
-100,0,20,12,1,2,6,2,-100,-100,-100,4,2,-100,-100,2,0,3,3,9,-100
-100,0,41,12,1,3,2,6,-100,3,1,4,2,1,0,2,2,-100,1,6,-100
-100,0,26,17,2,3,4,0,-100,-100,-100,4,2,-100,-100,2,2,3,3,6,-100
-100,8,54,4,1,3,2,0,-100,2,1,-100,-100,3,0,2,5,-100,2,3,-100
-100,1,32,8,1,1,4,0,-100,4,1,-100,-100,6,0,-100,-100,-98,2,-100,-100
-100,1,48,16,1,3,2,5,-100,3,1,-100,-100,1,3,2,0,3,2,7,-100
-100,2,49,6,1,1,2,4,-100,2,1,4,2,2,0,2,3,-100,1,8,-100
48,0,46,12,1,3,4,0,2,8,1,4,1,3,-100,2,0,-100,1,-98,-100
-100,3,68,3,1,1,2,1,-100,-100,-100,1,2,-100,-100,2,0,3,3,8,-100
-100,3,85,14,2,1,1,7,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,60,-99,1,1,4,1,-100,2,1,3,1,1,15,2,0,-100,1,8,1
-100,1,49,18,2,3,4,0,-100,3,1,-100,-100,1,10,2,0,3,2,9,1
-100,2,41,16,2,1,1,7,2,-100,-100,-99,2,-100,-100,2,14,3,3,8,-100
-100,2,39,14,2,1,1,8,-100,2,2,-100,-100,3,0,-100,-100,3,2,-100,-100
-100,4,45,9,2,1,2,7,-100,4,1,1,2,3,1,-100,-100,-100,1,-100,-100
-100,0,28,12,1,1,2,7,-100,2,1,-100,-100,3,3,2,0,3,2,8,-100
-100,0,24,12,2,1,1,4,-100,8,1,-100,-100,3,4,2,20,2,2,7,-100
-100,3,33,16,2,1,4,3,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,47,13,1,3,1,8,-100,-100,-100,1,2,-100,-100,2,2,3,3,9,2
-100,5,89,8,2,1,1,0,-100,2,1,-100,-100,10,1,-100,-100,3,2,-100,-100
-100,4,36,14,1,3,4,0,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,40,10,1,1,4,0,-100,8,1,-100,-100,4,1,-100,-100,-100,2,-100,2
-100,6,60,14,2,3,2,7,-100,-100,2,-100,-100,3,1,2,0,3,2,9,-100
-100,3,27,14,2,1,2,1,-100,3,1,-100,-100,1,2,-100,-100,-100,2,-100,3
-100,0,57,14,2,1,4,0,-99,-100,-100,-98,2,-100,-100,-100,-100,3,3,-100,-100
-100,5,30,12,2,2,4,1,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,18,11,2,2,1,0,-100,4,1,-100,-100,2,5,2,0,-100,2,7,-100
-100,5,71,12,2,3,2,2,-100,3,1,4,2,4,0,-100,-100,-100,1,-100,-100
-100,3,32,14,2,1,2,0,-100,3,2,4,2,5,1,2,0,-100,1,8,2
-100,1,80,9,1,3,1,8,-100,3,1,-100,-100,1,5,-100,-100,3,2,-100,1
-100,0,29,16,2,1,4,2,1,-100,-100,4,2,-100,-100,2,2,-98,3,-98,1
-100,7,56,7,2,1,1,2,-100,-100,-100,4,2,-100,-100,-100,-100,-98,3,-100,-100
-100,3,48,11,2,3,1,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,5,59,3,2,3,2,1,1,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,3,34,11,2,3,2,3,-100,3,1,-100,-100,1,6,2,7,-100,2,5,1
-100,1,36,13,1,2,1,2,-100,2,1,-100,-100,10,2,-100,-100,3,2,-100,2
-100,4,45,8,2,3,2,6,-100,-100,-100,4,2,-100,-100,2,0,-98,3,-98,-100
-100,4,73,13,1,2,1,0,2,4,1,1,1,8,1,-100,-100,-100,1,-100,-100
-100,1,68,11,2,1,2,2,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,24,14,1,1,11,0,-100,2,1,-100,-100,3,1,2,15,-100,2,6,1
-100,0,68,18,1,1,13,0,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,26,14,2,3,2,4,2,2,1,1,1,1,1,2,5,-100,1,6,2
-100,3,31,13,1,1,11,0,-100,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,1,62,13,1,1,1,3,-100,3,1,1,2,4,0,2,0,-100,1,-98,-100
-100,6,60,-99,1,3,4,5,-100,7,2,3,2,22,-100,-100,-100,-100,1,-100,-100
-100,0,20,15,1,3,2,1,-100,2,1,4,2,4,0,-100,-100,-100,1,-100,2
-100,4,-99,11,2,3,2,5,1,-100,-100,1,2,-100,-100,-100,-100,-100,3,-100,-100
-100,0,-99,14,1,1,9,3,-100,8,1,1,1,3,1,-100,-100,-100,1,-100,-100
-100,1,69,12,1,1,4,0,-100,3,1,-100,-100,5,-100,-100,-100,-100,2,-100,-100
-100,4,-99,16,2,1,1,6,1,2,1,4,1,5,1,-100,-100,-100,1,-100,-100
-100,2,46,12,2,3,1,0,-100,3,1,-100,-100,2,0,2,0,-100,2,9,-100
-100,3,58,10,2,1,1,0,-100,8,1,-100,-100,12,7,-100,-100,-100,2,-100,-100
-100,0,-99,12,1,3,2,0,-100,-100,-100,-98,2,-100,-100,2,0,-100,3,7,-100
-100,6,56,10,1,1,1,1,1,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,1
10,4,62,17,1,1,4,3,-100,-100,-100,1,1,-100,-100,2,0,3,3,6,2
-100,2,76,16,1,1,1,7,2,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,2
35,2,38,14,2,1,4,0,-100,2,1,-100,-100,3,1,2,2,-100,2,7,2
-100,2,-99,12,1,1,4,0,1,2,1,4,2,8,-99,-100,-100,-100,1,-100,-100
-100,3,47,11,1,3,1,5,-100,8,1,-100,-100,6,5,-100,-100,-100,2,-100,-100
-100,1,50,8,1,1,2,1,-100,2,1,-100,-100,1,0,-100,-100,-100,2,-100,-100
-100,2,50,14,2,1,1,1,-100,2,1,-100,-100,0,5,2,0,3,2,7,3
-100,0,-99,16,1,1,4,0,-100,8,1,-100,-100,0,-100,-100,-100,-100,2,-100,-100
-100,0,61,16,1,1,5,0,1,0,1,4,2,2,5,2,0,-100,1,10,-100
-100,3,49,12,2,1,1,8,-100,4,1,1,2,2,7,-100,-100,-100,1,-100,-100
-100,2,57,12,2,1,1,2,2,-100,-100,1,-97,-100,-100,-100,-100,3,3,-100,2
-100,5,-99,18,2,1,3,5,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,51,16,1,1,2,1,1,-100,-100,4,2,-100,-100,2,0,3,3,8,-100
-100,0,-99,14,1,1,2,3,-100,-100,-100,4,2,-100,-100,2,0,3,3,8,-100
-100,1,25,13,2,3,11,0,-100,8,1,4,2,4,2,2,20,-100,1,8,-100
-100,2,60,12,2,1,1,6,-100,8,1,-100,-100,2,6,2,2,-100,2,8,3
-100,0,-99,15,1,3,2,0,1,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,0,36,14,1,1,1,2,1,2,1,4,1,6,2,2,20,-100,1,9,-100
40,3,52,13,2,1,1,3,-100,-100,-100,1,2,-100,-100,2,0,3,3,10,-100
-100,0,-99,13,1,1,1,0,1,-100,-100,2,2,-100,-100,-100,-100,-100,3,-100,-100
-100,2,68,16,2,1,1,7,-100,2,2,1,1,2,2,-100,-100,-100,1,-100,2
-100,1,27,15,1,1,4,0,-100,2,1,-100,-100,6,0,2,30,3,2,4,-100
-100,8,59,14,2,1,1,7,-100,-100,-100,1,2,-100,-100,2,0,3,3,-98,2
-100,0,33,12,2,1,4,0,1,-100,-100,4,1,-100,-100,2,3,3,3,9,-100
-100,3,62,14,1,1,4,0,-100,3,1,-100,-100,5,2,2,0,3,2,8,1
-100,3,56,12,2,1,1,3,-100,3,1,-100,-100,3,40,-100,-100,-100,2,-100,-100
-100,0,19,14,2,1,2,7,-100,3,1,3,2,1,1,-100,-100,-100,1,-100,-100
-100,0,20,16,2,2,4,1,-100,2,1,4,2,2,15,2,7,-100,1,-98,-100
-100,1,23,10,1,3,5,2,-100,2,1,-100,-100,2,7,-97,14,3,2,4,-100
-100,1,24,14,1,1,1,7,2,3,1,1,1,1,1,2,0,-100,1,10,1
40,0,48,12,2,1,4,0,-100,2,1,-100,-100,1,0,2,0,-100,2,9,1
-100,5,75,17,1,1,1,6,2,-100,-100,1,3,-100,-100,2,0,3,3,10,-100
-100,4,42,16,2,1,1,5,-100,4,1,1,1,0,7,2,0,-100,1,7,3
-100,2,64,16,2,1,4,0,-100,2,1,-100,-100,0,12,2,0,3,2,-98,1
-100,1,57,9,2,1,5,0,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,2,52,18,2,1,1,1,-100,2,1,3,1,4,5,2,10,-100,1,6,1
-100,3,-99,12,2,-100,-99,1,-100,-100,2,-100,-100,3,0,-100,-100,-100,2,-100,-100
-100,2,70,14,1,1,4,2,-100,3,2,-100,-100,4,7,-100,-100,3,2,-100,1
-100,0,37,12,2,1,4,0,-100,2,1,-100,-100,1,0,-100,-100,-100,2,-100,-100
-100,1,50,15,1,1,4,0,-100,0,1,-100,-100,2,4,2,0,3,2,10,-100
-100,2,69,12,1,1,2,2,1,5,2,2,2,4,1,-100,-100,-100,1,-100,-100
30,0,25,12,1,1,2,7,-100,8,1,-100,-100,2,4,2,0,2,2,-98,-100
-100,0,58,17,1,1,4,0,-100,2,1,-100,-100,4,2,2,0,-100,2,7,-100
-100,1,35,14,2,1,2,0,-100,-100,-100,4,1,-100,-100,2,1,3,3,9,-100
-100,0,68,14,2,1,4,0,-100,2,1,2,2,12,1,-100,-100,-100,1,-100,1
-100,1,44,14,1,2,1,4,2,2,1,-99,1,5,10,2,0,-100,1,7,-100
-100,0,27,10,2,1,4,0,-100,1,1,-100,-100,4,2,-100,-100,-100,2,-100,2
-100,0,33,19,2,1,5,0,-100,2,1,-100,-100,3,30,2,-97,3,2,8,-100
-100,4,44,6,2,1,5,0,-100,2,1,-100,-100,1,0,-100,-100,2,2,-100,-100
-100,2,31,12,2,3,1,3,-100,2,1,-100,-100,1,24,2,0,3,2,9,-100
-99,0,37,14,1,-100,-98,-99,-100,-100,-100,4,2,-100,-100,2,0,3,3,-98,-100
20,3,53,17,2,1,6,1,-100,2,1,-100,-100,1,1,2,25,2,2,7,-100
-100,2,62,12,2,1,1,2,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,2
-100,3,61,9,2,1,1,0,1,-100,-100,-99,2,-100,-100,-100,-100,3,3,-100,-100
40,1,20,16,2,2,-99,-99,1,-100,-100,4,2,-100,-100,2,30,2,3,6,-100
-100,2,46,18,2,1,4,2,-100,2,1,-100,-100,0,5,2,3,-100,2,9,-100
-100,2,60,16,2,1,1,3,1,3,1,4,2,1,1,2,2,-100,1,8,1
40,0,25,11,2,1,4,2,-100,8,1,-100,-100,1,2,2,0,-100,2,9,-100
-100,1,56,20,2,1,6,0,-100,1,1,-100,-100,6,0,-100,-100,-100,2,-100,1
-100,4,68,16,1,1,4,0,-100,2,1,-100,-100,3,2,-100,-100,3,2,-100,1
-100,2,45,19,2,1,1,7,-100,8,1,-100,-100,1,3,2,2,3,2,9,2
-100,0,47,16,2,1,4,1,-100,3,1,-100,-100,8,10,2,0,-100,2,7,-100
-100,0,23,16,1,1,4,0,1,2,1,4,2,2,10,2,0,-100,1,6,-100
-100,0,24,17,2,3,4,0,-100,3,1,-100,-100,2,2,-100,-100,2,2,-100,-100
-100,2,61,20,2,1,4,0,2,2,-98,4,2,3,0,-100,-100,-100,1,-100,2
-100,0,29,12,1,1,5,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,2
-100,2,73,18,1,1,1,0,2,2,2,1,1,1,4,2,0,-100,1,-98,2
-100,0,68,15,1,1,1,0,-100,0,1,-100,-100,7,0,-100,-100,-100,2,-100,-100
-100,0,63,14,2,1,4,0,-100,3,1,-100,-100,3,1,-100,-100,3,2,-100,-100
-100,3,72,12,2,1,1,0,1,-100,-100,-98,1,-100,-100,2,2,3,3,9,2
-100,4,43,15,1,1,1,0,-100,2,1,-100,-100,4,2,2,0,3,2,10,-100
-100,0,50,18,1,1,4,0,-100,0,1,4,1,3,2,2,0,-100,1,-98,1
-100,1,60,12,1,1,1,0,-100,2,1,1,2,12,0,-100,-100,-100,1,-100,-100
-100,5,68,14,1,1,2,3,-100,2,1,2,1,4,0,-100,-100,-100,1,-100,-100
-100,0,77,13,1,1,4,0,1,2,1,4,2,5,5,-100,-100,-100,1,-100,1
-100,0,53,13,1,1,2,1,-100,8,1,-100,-100,6,0,-100,-100,3,2,-100,3
-100,0,65,14,2,1,4,1,1,2,1,4,2,4,1,-100,-100,-100,1,-100,-100
-100,1,45,16,1,1,4,2,-100,2,1,-100,-100,2,30,2,2,3,2,9,3
-100,2,54,14,2,1,11,1,-100,8,1,-100,-100,2,5,2,4,2,2,8,-100
-100,2,84,14,1,1,4,0,1,2,1,4,1,3,0,-100,-100,-100,1,-100,-100
-100,4,-99,16,1,1,1,5,-100,2,2,-100,-100,1,1,2,30,3,2,7,-100
-100,5,63,10,2,1,1,5,-100,4,1,-100,-100,5,0,-100,-100,-98,2,-100,-100
40,2,66,19,2,1,4,0,-100,2,1,-100,-100,2,10,2,0,3,2,9,1
-100,2,74,12,1,1,4,0,-100,2,1,1,1,2,0,-100,-100,-100,1,-100,3
-100,2,63,17,2,1,1,1,-100,3,1,4,2,2,10,2,0,-100,1,10,-100
-100,1,-99,12,1,3,4,-99,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,3,-99,13,1,1,4,0,-100,3,1,4,1,1,0,-100,-100,-100,1,-100,-100
-100,1,73,16,2,1,1,3,1,3,2,4,1,8,-100,-100,-100,-100,1,-100,3
-100,4,54,12,2,1,3,7,1,2,1,1,2,0,2,-100,-100,-100,1,-100,2
-100,0,51,17,2,1,4,1,-100,8,2,4,2,4,6,2,0,-100,1,9,-100
-100,6,-99,14,2,1,-99,-99,2,3,1,2,1,-99,-99,-100,-100,-100,1,-100,-100
-100,0,32,16,1,1,2,3,-100,2,1,-100,-100,4,8,-100,-100,3,2,-100,-100
-100,4,-99,8,1,1,1,5,-100,4,1,-100,-100,0,1,2,0,3,2,10,-100
-100,0,56,13,1,1,4,0,-100,2,1,4,1,1,-100,-100,-100,-100,1,-100,-100
-100,2,42,9,2,1,2,0,-100,2,1,4,2,1,7,2,19,-100,1,7,3
-100,0,31,12,2,1,4,1,-100,3,1,-100,-100,1,1,1,30,-100,2,3,2
-100,2,24,12,1,3,4,2,-100,-100,-100,4,1,-100,-100,2,0,3,3,9,-100
-100,0,33,14,1,1,2,0,-100,2,1,4,1,0,20,2,1,-100,1,8,3
-100,1,43,13,2,1,1,0,2,2,1,4,2,8,40,-100,-100,-100,1,-100,2
-100,2,32,16,1,1,5,4,2,2,1,3,2,1,2,1,28,-100,1,4,1
-100,2,58,16,1,1,1,0,-100,2,1,-100,-100,4,0,-100,-100,-100,2,-100,-100
40,4,50,12,2,1,1,3,-100,3,2,-100,-100,1,1,2,15,-100,2,8,-100
-100,0,18,10,2,1,1,1,1,3,2,4,2,5,3,-100,-100,-100,1,-100,-100
-100,3,52,14,1,3,1,7,-100,4,1,1,2,8,0,-100,-100,-100,1,-100,-100
-100,0,38,10,1,1,4,0,1,-100,-100,4,2,-100,-100,2,5,3,3,8,-100
-100,2,33,14,2,1,4,2,2,2,1,4,2,2,15,2,30,-100,1,3,3
-100,2,65,15,2,1,1,0,-100,2,1,-100,-100,3,2,2,0,-100,2,8,-100
25,2,43,14,2,1,1,3,-100,8,1,4,1,1,3,2,14,-100,1,10,-100
-100,2,71,14,1,1,1,2,1,-100,-100,1,1,-100,-100,-100,-100,3,3,-100,-100
-100,3,56,13,1,1,2,8,-100,2,1,-100,-100,8,2,-100,-100,3,2,-100,2
-100,5,51,12,2,1,1,2,-100,3,1,3,2,6,1,-100,-100,-100,1,-100,1
40,0,34,15,1,1,2,0,-100,2,1,-100,-100,4,0,2,30,3,2,1,-100
-100,0,38,16,2,1,4,1,1,2,1,4,1,1,6,2,30,-100,1,6,-100
-100,2,42,13,1,3,2,0,-100,-100,-100,4,1,-100,-100,2,5,3,3,5,-100
-100,4,81,8,2,2,1,3,-100,2,1,-100,-100,4,0,-100,-100,-100,2,-100,-100
-100,2,47,14,2,1,1,2,-100,-100,-100,4,1,-100,-100,2,0,3,3,9,3
-100,2,26,12,1,1,1,0,-100,-100,-100,4,2,-100,-100,2,5,3,3,9,2
-100,2,49,16,2,1,1,7,-100,-100,-100,1,2,-100,-100,-100,-100,3,3,-100,-100
-100,3,75,13,2,1,2,2,2,-100,-100,4,1,-100,-100,-100,-100,3,3,-100,-100
-100,4,84,16,2,1,2,7,2,4,1,1,2,6,6,-100,-100,-100,1,-100,-100
-100,0,35,16,1,1,4,1,1,2,2,4,1,1,0,2,3,-100,1,8,3
-100,1,34,14,1,1,5,0,1,-100,-100,4,2,-100,-100,-100,-100,-97,3,-100,3
-100,0,76,20,1,1,4,0,-100,3,1,-100,-100,2,5,-100,-100,3,2,-100,-100
-100,0,67,12,2,1,2,0,-100,2,1,-100,-100,8,2,-100,-100,3,2,-100,-100
-100,2,60,18,2,1,3,2,-100,-100,1,-100,-100,1,8,-100,-100,3,2,-100,-100
-100,0,38,12,1,1,1,2,-100,2,1,-100,-100,1,20,2,0,-100,2,9,-100
-100,2,79,18,2,1,1,8,-100,1,1,-100,-100,4,0,-100,-100,-100,2,-100,2
-100,2,57,12,2,1,4,0,-100,2,1,-100,-100,6,0,2,0,3,2,9,-100
-100,4,-99,18,1,1,1,8,-100,8,2,-100,-100,0,0,-100,-100,-100,2,-100,-100
-100,1,-99,13,2,1,1,5,-100,3,1,-100,-100,2,-99,2,1,-100,2,-98,-100
-100,6,-99,12,2,1,1,3,-100,3,1,-100,-100,2,2,-100,-100,-100,2,-100,-100
-100,3,40,20,2,1,11,8,1,-100,1,4,1,3,5,2,10,-100,1,8,-100
-100,2,89,12,2,1,1,7,2,-100,-100,1,1,-100,-100,-100,-100,3,3,-100,-100
-100,2,49,18,1,1,2,3,-100,2,1,-100,-100,1,0,2,0,-100,2,8,-100
-100,2,36,16,2,1,11,4,-100,2,1,-100,-100,1,2,2,0,-100,2,8,-100
-100,1,35,14,2,3,4,0,1,8,1,4,2,1,2,2,10,-100,1,10,-100
-100,2,42,16,2,1,2,1,-100,8,1,-100,-100,4,30,2,10,3,2,8,-100
-100,0,39,14,1,1,1,7,-100,3,2,-100,-100,0,10,2,5,-100,2,7,-100
-100,1,64,16,1,1,1,6,-100,-100,2,-100,-100,1,1,-100,-100,-100,2,-100,-100
-100,0,45,16,1,1,4,0,1,2,1,4,1,3,1,-97,10,-100,1,7,-100
-100,2,-99,12,2,3,1,-99,-100,4,1,3,2,6,1,2,0,-100,1,-98,-100
-100,4,-99,14,2,3,4,0,-100,-100,1,-100,-100,1,25,1,0,-100,2,8,-100
-100,2,45,17,1,1,4,0,1,2,1,4,1,1,10,2,0,-100,1,8,-100
-100,1,-99,16,1,1,1,0,-100,-100,-100,4,1,-100,-100,2,-99,-100,3,-99,-100
-100,0,-99,12,2,1,4,0,-100,3,1,-100,-100,1,0,-100,-100,2,2,-100,-100
-100,0,32,13,1,1,4,0,-100,-100,1,-100,-100,2,4,-100,-100,3,2,-100,-100
-100,0,28,12,1,1,4,0,-100,2,-98,-100,-100,1,0,2,0,3,2,9,-100
-100,4,64,20,1,1,2,7,-100,4,1,-100,-100,2,20,2,0,3,2,10,1
-100,1,-99,13,1,2,1,2,-100,2,1,4,1,4,10,2,0,-100,1,-98,-100
-100,1,35,18,2,1,5,1,2,-100,-100,4,1,-100,-100,2,5,3,3,9,-100
-100,4,-99,14,1,1,1,3,-100,2,1,-100,-100,8,0,-100,-100,3,2,-100,-100
-100,5,46,14,1,1,1,4,-100,8,2,1,-97,0,2,2,0,-100,1,10,-100
-100,2,63,14,2,1,1,6,2,-100,-100,1,1,-100,-100,2,0,3,3,9,3
-100,2,69,12,2,1,1,2,-100,2,1,2,1,6,4,-100,-100,-100,1,-100,1
-100,1,46,14,1,1,2,3,2,-100,-100,-98,2,-100,-100,2,0,3,3,9,-100
-100,2,65,19,2,2,1,7,-100,8,1,-100,-100,3,6,-100,-100,-100,2,-100,-100
-100,1,46,20,2,1,1,3,-100,4,1,2,1,3,5,2,0,-100,1,8,1
-100,1,74,12,2,1,1,0,-100,2,1,4,1,4,1,2,0,-100,1,9,-100
-100,3,44,17,2,1,1,0,1,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,48,14,1,1,1,5,-100,8,1,-100,-100,3,30,-100,-100,-100,2,-100,2
-100,2,38,18,2,1,1,2,-100,2,1,-100,-100,1,8,2,25,3,2,6,-100
-100,0,-99,14,2,1,11,2,-100,2,1,-100,-100,5,20,2,0,-100,2,8,-100
-100,3,38,20,2,1,1,4,-100,2,1,-100,-100,1,10,2,2,3,2,8,1
-100,0,60,20,1,1,4,0,1,3,1,4,1,2,14,2,0,-100,1,10,-100
-100,0,23,9,1,1,4,0,2,2,1,4,2,1,1,-100,-100,-100,1,-100,-100
-100,4,36,11,2,1,1,3,-100,8,1,-100,-100,1,3,2,0,-100,2,8,-100
-100,3,52,11,1,1,4,0,-100,2,1,-100,-100,8,-100,-100,-100,-100,2,-100,-100
-100,0,65,10,2,1,1,0,-100,-100,-100,4,2,-100,-100,-100,-100,3,3,-100,-100
-100,0,18,12,2,1,4,0,-100,2,1,4,2,2,7,2,0,-100,1,8,-100
-100,2,59,12,1,1,1,0,2,2,1,1,1,4,0,-100,-100,-100,1,-100,1
-100,2,39,9,1,3,4,4,-100,4,1,4,2,1,0,2,0,-100,1,6,3
-100,3,28,6,2,-100,2,3,-100,5,1,-100,-100,5,0,-100,-100,-100,2,-100,-100
