age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
28,16,1,0,4,1,nan,3,16,6,2,8,nan,1,1,1,0,4,1,3,6,30,nan,1
23,12,5,0,8,1,nan,nan,nan,5,2,7,nan,1,4,0,0,3,2,1,nan,4,nan,1
77,14,1,0,3,2,nan,3,8,3,4,0,1,1,4,3,2,nan,nan,2,nan,nan,nan,1
60,17,1,2,2,2,nan,1,1,1,4,0,1,1,4,3,10,2,2,3,9,2,nan,1
62,12,5,1,3,2,nan,2,2,4,1,7,nan,1,nan,3,4,8,2,2,9,0,nan,2
43,16,3,2,8,2,nan,2,2,2,1,7,1,1,4,1,8,3,2,2,7,3,nan,1
20,14,5,0,3,1,nan,1,1,4,2,4,1,1,4,1,5,2,2,1,7,0,nan,1
47,18,5,0,2,2,nan,2,2,4,1,3,nan,1,nan,4,1,24,2,1,5,0,nan,2
39,10,1,3,5,2,nan,1,1,5,1,3,1,1,4,5,15,2,2,2,9,0,nan,1
nan,16,3,0,2,nan,nan,nan,nan,5,1,4,nan,2,nan,4,0,9,2,3,4,30,nan,2
nan,20,1,0,nan,2,2,1,1,2,4,0,nan,nan,4,nan,nan,2,2,3,9,nan,nan,3
46,14,1,4,nan,1,nan,2,2,4,4,1,2,nan,2,nan,nan,2,2,2,7,0,nan,3
51,12,3,2,nan,1,nan,2,2,3,1,0,1,nan,2,nan,nan,8,2,1,5,0,nan,3
44,16,2,2,nan,2,3,2,2,4,1,nan,nan,nan,nan,nan,nan,4,2,3,8,4,nan,3
35,16,3,2,4,1,nan,2,2,4,1,3,nan,1,nan,0,1,nan,nan,3,nan,nan,nan,2
68,12,5,1,3,2,nan,1,1,3,3,3,1,1,4,6,12,10,2,1,9,0,2,1
69,13,1,4,nan,2,3,1,1,7,1,7,2,nan,1,nan,nan,nan,nan,nan,nan,nan,2,3
22,15,1,0,2,1,3,1,1,5,1,5,nan,nan,nan,1,10,4,2,1,10,0,nan,2
36,20,1,2,2,2,nan,1,1,2,4,0,nan,1,4,3,5,6,2,3,9,2,2,1
29,16,5,5,nan,2,nan,1,1,4,4,0,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,3
55,14,2,1,nan,1,3,2,2,4,1,5,nan,nan,1,nan,nan,2,2,2,7,2,nan,3
nan,20,3,2,8,2,nan,1,1,5,1,3,nan,1,4,3,4,3,2,2,7,5,1,1
34,13,1,3,3,2,nan,1,1,6,1,8,nan,2,nan,0,0,3,2,1,10,2,nan,2
76,18,1,2,3,1,nan,1,1,5,1,6,nan,2,1,2,2,nan,nan,nan,nan,nan,3,1
41,14,1,1,3,1,nan,1,1,6,1,5,nan,1,1,1,5,3,2,2,8,2,nan,1
42,14,1,2,2,1,nan,1,1,4,1,4,1,1,3,2,2,1,2,2,9,0,nan,1
29,16,1,5,6,1,nan,2,2,4,1,0,nan,1,nan,20,0,4,2,1,9,0,nan,2
70,13,3,1,5,2,nan,2,2,4,1,7,1,1,4,22,0,nan,nan,nan,nan,nan,1,1
39,13,3,3,nan,2,3,2,2,nan,1,7,nan,nan,4,nan,nan,nan,nan,1,nan,nan,nan,3
53,18,3,2,2,2,nan,2,2,4,1,7,nan,1,4,2,7,7,1,1,8,0,2,1
56,14,1,6,2,2,nan,2,2,6,1,7,nan,1,nan,1,25,4,2,1,8,0,2,2
70,10,2,8,5,1,3,2,2,3,1,3,nan,1,nan,3,0,nan,nan,nan,nan,nan,nan,2
74,12,2,2,4,2,nan,2,2,4,1,7,1,1,1,5,5,5,2,1,9,0,nan,1
23,12,5,1,nan,2,3,2,2,3,1,8,1,nan,4,nan,nan,nan,nan,1,nan,nan,2,3
25,16,5,0,nan,1,2,1,1,1,4,0,1,nan,4,nan,nan,3,2,3,7,5,nan,3
60,11,1,4,2,2,nan,3,3,6,1,4,nan,2,4,0,0,0,2,2,6,30,nan,1
60,12,5,0,2,2,nan,1,1,6,1,7,nan,1,nan,3,60,2,1,1,7,7,nan,2
58,9,1,2,2,2,nan,1,1,6,2,3,nan,1,nan,4,1,2,2,3,5,1,nan,2
32,16,1,2,nan,2,3,1,1,4,2,4,nan,nan,4,nan,nan,nan,nan,1,nan,nan,2,3
76,11,1,2,8,1,nan,1,1,6,4,0,2,2,1,0,7,nan,nan,3,nan,nan,3,1
55,12,3,2,2,2,nan,1,1,3,4,0,nan,1,nan,3,0,4,2,2,5,30,1,2
31,13,5,3,2,2,nan,1,1,2,2,4,nan,1,nan,2,40,1,2,3,8,0,nan,2
45,12,5,8,2,2,3,2,2,2,4,0,nan,1,nan,24,23,nan,nan,2,nan,nan,nan,2
18,11,5,0,nan,1,3,1,1,2,4,0,2,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
38,13,5,2,2,2,nan,2,2,1,1,5,nan,1,nan,0,3,2,2,1,8,5,nan,2
31,12,5,3,2,2,nan,2,2,5,1,4,1,1,nan,1,9,nan,2,1,nan,nan,nan,1
40,12,3,1,nan,1,3,2,2,6,11,5,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
87,6,3,7,8,2,nan,2,2,1,1,3,nan,1,4,7,nan,nan,nan,nan,nan,nan,nan,1
25,17,5,0,nan,1,1,1,1,3,4,0,nan,nan,4,nan,nan,1,2,3,7,2,nan,3
66,16,5,0,nan,1,1,1,1,4,1,2,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
23,14,5,0,4,2,nan,2,2,4,1,5,2,1,nan,2,0,7,2,2,6,20,2,1
55,20,1,2,2,1,nan,1,1,2,1,1,1,1,1,5,1,1,1,2,9,0,2,1
35,13,1,0,2,1,nan,2,2,6,2,0,nan,1,nan,1,3,3,1,1,9,0,nan,2
31,14,3,0,nan,2,3,1,1,4,1,0,1,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
71,14,2,3,8,2,nan,3,15,6,1,1,nan,1,nan,3,1,nan,nan,nan,nan,nan,2,2
34,12,4,1,3,1,nan,1,1,4,4,0,2,1,4,0,0,nan,nan,4,nan,nan,nan,1
59,12,1,2,4,1,nan,1,1,4,11,0,1,1,2,0,48,nan,2,2,8,0,nan,1
25,11,5,0,nan,2,2,3,15,4,2,2,2,nan,4,nan,nan,1,2,2,7,5,nan,3
51,12,3,2,8,2,3,1,1,4,11,0,nan,1,nan,1,8,12,2,1,4,0,nan,2
83,9,1,4,2,1,3,1,1,2,2,0,nan,2,nan,12,0,nan,nan,nan,nan,nan,nan,2
29,12,5,0,2,1,3,3,16,3,4,0,nan,1,nan,0,1,nan,nan,nan,nan,nan,nan,2
47,16,1,2,2,2,nan,1,1,5,2,0,nan,1,4,3,8,0,2,1,6,0,1,1
21,15,5,0,nan,2,3,1,1,4,1,8,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
47,16,1,2,2,2,3,2,2,3,1,3,nan,1,nan,4,20,5,2,2,9,0,nan,2
56,12,1,2,2,2,nan,1,1,4,2,1,nan,1,nan,5,5,nan,nan,2,nan,nan,nan,2
27,18,1,0,nan,1,3,1,1,3,4,1,1,nan,3,nan,nan,4,2,1,8,0,2,3
23,12,5,1,nan,2,3,2,2,2,4,0,1,nan,4,nan,nan,7,2,1,6,20,nan,3
41,12,5,2,3,1,nan,1,1,4,4,0,nan,1,nan,1,1,1,2,2,9,2,nan,2
48,12,3,2,2,2,nan,1,1,5,1,0,nan,2,nan,4,0,2,2,2,9,0,nan,2
32,12,1,2,2,2,nan,1,1,5,2,2,nan,1,1,1,40,1,2,2,8,2,2,1
23,12,5,0,2,2,3,1,1,4,4,0,nan,1,nan,12,0,nan,nan,1,nan,nan,nan,2
37,13,1,1,8,2,3,1,1,1,1,2,nan,1,nan,0,0,nan,nan,2,nan,nan,2,2
30,16,5,0,5,1,nan,2,2,2,1,8,nan,1,1,20,40,nan,nan,2,nan,nan,nan,1
77,17,5,0,nan,2,nan,2,2,6,2,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
62,16,3,0,8,2,nan,1,1,6,2,2,nan,1,nan,2,20,3,2,2,8,0,nan,2
57,15,2,0,2,2,3,2,2,6,4,1,nan,2,nan,2,0,2,2,2,8,30,nan,2
61,17,5,0,8,2,nan,1,1,4,2,3,nan,nan,nan,nan,5,2,2,3,6,15,nan,2
43,18,1,0,2,1,nan,1,1,3,2,2,nan,1,4,1,3,1,2,2,10,0,nan,1
46,17,2,4,nan,1,nan,1,1,5,2,4,1,nan,4,nan,nan,4,2,1,nan,0,nan,3
82,17,1,1,2,1,nan,1,1,7,1,0,nan,2,4,2,6,nan,nan,nan,nan,nan,3,1
56,17,1,2,2,1,nan,1,1,6,1,7,2,1,1,10,50,0,2,1,9,0,3,1
20,12,5,1,8,2,nan,2,2,4,4,0,2,1,3,15,0,nan,nan,1,nan,nan,nan,1
34,11,5,0,3,1,3,3,15,4,2,2,nan,1,nan,7,0,2,2,1,6,0,nan,2
30,nan,1,1,nan,2,3,1,1,4,1,8,nan,nan,1,nan,nan,1,2,1,9,22,nan,3
44,8,nan,5,nan,2,3,1,1,2,2,7,nan,nan,1,nan,nan,1,nan,1,9,0,nan,3
23,17,5,0,3,2,3,1,1,3,4,0,nan,1,nan,1,6,3,2,1,7,0,nan,2
nan,20,5,0,2,1,nan,1,1,5,1,7,nan,1,1,0,10,2,2,1,7,0,3,1
25,12,3,1,4,1,nan,1,1,4,11,0,nan,1,nan,2,1,2,2,1,6,0,nan,2
35,12,1,0,nan,1,3,2,2,4,11,nan,1,nan,1,nan,nan,nan,nan,2,nan,nan,nan,3
24,16,5,0,nan,2,2,1,1,1,4,1,1,nan,4,nan,nan,4,1,2,9,2,1,3
44,12,3,0,8,1,nan,3,16,5,4,0,1,1,3,8,2,6,2,2,9,0,nan,1
44,12,3,3,3,2,nan,1,1,nan,4,1,nan,nan,nan,3,nan,nan,2,2,nan,nan,nan,1
36,16,1,0,2,2,3,1,1,4,3,1,nan,1,nan,5,2,1,2,1,7,5,2,2
46,12,1,2,nan,1,3,2,2,5,1,7,nan,nan,1,nan,nan,nan,nan,2,nan,nan,nan,3
34,15,5,0,2,2,nan,2,2,4,11,nan,1,1,4,6,40,6,1,2,9,0,nan,1
19,14,5,0,8,1,nan,2,2,nan,1,0,2,1,1,4,1,nan,nan,nan,nan,nan,nan,1
51,16,3,1,2,2,nan,2,2,3,11,7,2,1,1,4,8,2,1,2,9,0,3,1
74,16,1,3,3,1,nan,2,2,3,1,5,nan,1,1,3,5,8,2,1,9,0,nan,1
53,16,1,0,2,1,3,1,1,3,2,2,nan,1,nan,2,4,1,2,2,7,4,nan,2
72,16,1,2,nan,1,3,1,1,4,10,2,nan,nan,3,nan,nan,2,2,1,8,0,nan,3
44,18,1,1,nan,1,3,3,4,4,7,2,1,nan,4,nan,nan,4,2,1,9,0,1,3
48,16,1,2,nan,1,3,3,8,4,1,8,nan,nan,1,nan,nan,2,2,2,9,0,nan,3
21,15,5,0,nan,2,3,1,1,3,4,1,1,nan,4,nan,nan,6,2,1,8,10,nan,3
44,16,1,1,8,2,3,1,1,3,1,5,nan,1,nan,4,20,8,2,3,nan,5,1,2
55,18,1,2,3,2,3,1,1,6,1,3,nan,1,nan,0,3,2,2,1,8,10,nan,2
50,16,1,4,nan,1,3,3,4,6,9,5,nan,nan,1,nan,nan,16,2,1,nan,0,1,3
47,18,1,2,8,2,3,3,4,4,7,2,nan,1,nan,1,7,1,2,2,6,0,1,2
26,17,5,0,7,2,nan,1,1,5,2,8,nan,2,1,0,2,2,2,2,9,1,3,1
54,20,3,2,nan,1,3,1,1,1,4,0,1,nan,4,nan,nan,4,2,1,9,2,1,3
36,16,1,3,2,1,nan,1,1,4,2,3,1,1,4,1,20,2,2,2,7,15,nan,1
nan,14,1,3,2,1,nan,1,1,2,1,2,nan,1,nan,3,4,nan,nan,nan,nan,nan,nan,2
26,12,5,1,nan,2,2,2,2,4,4,1,nan,nan,4,nan,nan,3,2,3,4,20,nan,3
33,13,1,2,4,1,nan,2,2,5,nan,2,nan,1,nan,6,3,3,2,4,7,2,nan,2
32,16,1,2,8,2,3,1,1,2,4,0,nan,1,nan,1,0,2,2,1,9,4,nan,2
54,18,3,2,nan,2,3,2,2,4,1,6,nan,nan,4,nan,nan,6,2,1,10,0,1,3
31,16,1,1,3,2,nan,2,2,4,1,5,1,1,4,1,40,10,2,1,9,5,2,1
20,12,5,0,8,1,nan,2,2,4,1,1,nan,1,nan,3,4,5,2,1,8,0,nan,2
64,19,1,3,nan,1,3,2,2,4,1,6,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
33,15,nan,3,nan,2,3,3,3,4,1,5,1,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
23,12,5,0,8,2,3,2,2,4,4,2,nan,2,nan,2,0,nan,nan,1,nan,nan,2,2
37,14,1,7,nan,2,3,1,1,4,4,0,2,nan,4,nan,nan,nan,nan,1,nan,nan,3,3
26,13,5,8,2,1,nan,2,2,4,4,0,nan,1,nan,20,6,nan,2,1,7,0,nan,2
67,12,2,2,2,1,nan,1,1,5,2,0,1,1,4,3,20,nan,nan,nan,nan,nan,1,1
82,12,1,2,3,2,nan,1,1,5,1,3,1,1,1,3,0,nan,nan,nan,nan,nan,nan,1
42,13,3,2,nan,2,3,1,1,5,1,6,2,nan,1,nan,nan,7,2,2,8,0,3,3
60,13,3,2,3,2,nan,1,1,4,1,7,2,1,1,2,2,1,2,2,7,0,nan,1
66,12,3,1,nan,2,3,1,1,4,11,5,2,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,3
51,17,2,4,8,2,nan,2,2,nan,2,8,nan,2,nan,6,18,nan,nan,nan,nan,nan,nan,2
39,19,1,2,2,1,nan,1,1,4,4,0,nan,1,nan,1,20,3,1,3,9,2,1,2
80,16,1,0,8,1,1,1,1,2,1,3,nan,1,nan,4,0,nan,nan,nan,nan,nan,1,2
75,16,1,2,nan,1,3,1,1,2,4,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
85,20,1,3,nan,1,nan,1,1,6,2,7,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,3
65,20,1,2,nan,2,3,1,1,6,1,4,nan,nan,nan,nan,nan,nan,nan,1,9,15,2,3
70,16,1,2,8,1,nan,1,1,1,2,3,nan,1,4,3,4,nan,nan,nan,nan,nan,1,1
32,20,1,0,nan,2,3,3,4,2,7,2,nan,nan,1,nan,nan,1,2,2,8,1,1,3
72,16,1,1,8,1,nan,1,1,2,2,5,nan,1,4,1,1,nan,nan,nan,nan,nan,2,1
41,19,5,2,8,2,3,2,2,4,1,1,nan,1,nan,2,9,12,2,2,8,5,nan,2
72,20,5,0,3,1,nan,1,1,3,3,6,2,1,1,0,3,nan,nan,nan,nan,nan,1,1
40,17,5,3,3,2,nan,2,2,4,nan,0,nan,1,4,4,10,4,2,3,8,0,nan,1
43,20,1,3,nan,2,3,1,1,3,4,0,1,nan,4,nan,nan,2,2,3,8,30,nan,3
69,16,3,3,nan,1,3,1,1,2,4,1,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,3
69,14,2,0,nan,2,3,1,1,2,4,0,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
30,14,5,0,nan,1,nan,1,1,3,4,0,nan,nan,4,nan,nan,6,2,1,8,0,nan,3
60,10,5,0,nan,1,3,1,1,4,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
26,12,5,0,2,2,nan,1,1,4,1,0,nan,1,nan,3,4,nan,nan,2,nan,nan,nan,2
35,12,5,0,2,1,nan,1,1,1,4,0,1,1,4,3,4,4,2,2,8,0,nan,1
61,13,1,0,3,1,nan,1,1,5,1,1,nan,1,nan,6,7,nan,nan,nan,nan,nan,nan,2
18,12,5,0,4,1,nan,2,2,2,1,1,1,1,4,1,3,2,2,2,9,0,nan,1
21,12,5,0,nan,2,nan,1,1,3,4,3,nan,nan,4,nan,nan,nan,nan,1,nan,nan,nan,3
78,14,2,1,2,1,nan,1,1,3,1,2,nan,1,4,8,1,nan,nan,nan,nan,nan,nan,1
27,16,5,0,2,1,nan,3,5,4,4,0,nan,1,3,0,30,6,1,2,6,0,nan,1
21,13,5,0,2,2,nan,2,2,4,9,5,nan,1,nan,2,6,10,2,2,1,20,1,2
21,12,5,0,2,1,nan,1,1,4,4,0,2,2,1,0,nan,4,2,3,8,0,3,1
22,12,5,0,4,1,nan,2,2,nan,1,4,nan,1,nan,10,3,nan,nan,1,nan,nan,nan,2
24,14,5,1,3,2,nan,2,2,4,1,2,nan,1,4,5,0,12,2,1,6,2,2,1
26,nan,5,0,2,1,nan,3,6,4,1,7,nan,1,1,6,35,5,2,3,7,0,nan,1
57,12,1,2,8,2,nan,1,1,6,2,3,nan,1,4,0,10,5,2,2,4,15,nan,1
50,16,3,1,2,1,nan,2,2,5,1,7,2,1,1,3,2,7,2,2,7,0,nan,1
75,13,3,2,8,1,nan,1,1,4,2,2,nan,1,4,3,2,6,2,2,9,0,1,1
nan,14,2,3,3,2,nan,3,15,nan,11,7,nan,2,nan,3,4,nan,nan,nan,nan,nan,nan,2
25,16,5,0,3,1,nan,1,1,6,2,3,nan,1,4,3,3,8,2,2,9,2,nan,1
65,13,3,3,3,1,nan,1,1,nan,2,0,2,1,3,4,0,nan,nan,nan,nan,nan,1,1
27,13,5,3,nan,2,3,1,1,3,1,0,nan,nan,4,nan,nan,4,2,3,7,30,2,3
64,12,5,0,2,1,nan,1,1,4,2,1,nan,1,nan,5,0,nan,nan,nan,nan,nan,nan,2
68,12,1,2,3,2,nan,1,1,3,2,0,nan,1,4,4,1,nan,nan,nan,nan,nan,nan,1
19,11,5,1,4,1,3,1,1,7,nan,0,nan,1,nan,0,nan,nan,nan,3,nan,nan,nan,2
39,13,3,3,8,2,nan,1,1,4,4,1,1,1,2,1,1,0,2,3,9,4,3,1
89,12,2,0,8,2,nan,1,1,4,2,0,2,1,nan,5,nan,nan,nan,nan,nan,nan,nan,1
32,12,1,0,nan,1,3,1,1,2,1,1,nan,nan,2,nan,nan,6,2,2,9,nan,nan,3
59,14,1,4,3,1,3,1,1,5,4,0,nan,1,nan,3,1,nan,nan,nan,nan,nan,1,2
51,20,3,3,nan,2,3,1,1,4,4,0,nan,nan,4,nan,nan,3,2,3,8,5,nan,3
56,6,5,2,5,2,3,1,1,4,1,2,nan,1,nan,3,1,nan,nan,nan,nan,nan,nan,2
20,12,5,1,3,2,nan,2,2,2,1,0,2,1,4,4,2,nan,nan,2,nan,nan,nan,1
63,12,5,0,nan,1,3,1,1,5,1,0,2,nan,3,nan,nan,18,2,1,8,0,3,3
52,20,5,0,2,1,nan,1,1,6,2,1,1,2,4,3,0,1,2,1,8,6,3,1
nan,12,3,2,8,2,3,1,1,4,2,3,nan,1,nan,4,40,4,2,1,8,4,2,2
76,12,1,3,3,1,nan,1,1,5,1,0,nan,1,nan,10,nan,nan,nan,nan,nan,nan,nan,2
24,15,1,0,2,1,nan,1,1,1,2,0,nan,1,4,3,40,5,2,4,6,0,nan,1
41,7,5,6,nan,2,nan,1,1,4,2,7,nan,1,4,2,7,1,2,1,7,15,1,1
40,15,5,0,nan,1,3,3,5,4,4,0,1,nan,4,nan,nan,3,2,1,7,0,nan,3
45,8,1,0,2,2,nan,3,6,4,2,0,nan,1,4,0,0,2,2,1,nan,0,nan,1
58,12,3,1,nan,1,nan,1,1,4,nan,0,1,nan,1,nan,nan,5,2,2,6,4,nan,3
72,14,2,4,nan,2,3,1,1,2,4,2,1,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
59,11,2,2,nan,1,3,1,1,4,1,0,nan,nan,4,nan,nan,nan,2,nan,6,0,nan,3
55,13,5,0,8,1,nan,1,1,4,4,0,nan,1,nan,0,0,4,2,3,2,20,nan,2
55,16,1,0,2,1,nan,1,1,5,2,1,nan,1,nan,0,10,nan,nan,nan,nan,nan,nan,2
71,12,3,0,nan,1,3,1,1,5,4,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
76,18,1,2,8,2,nan,1,1,1,1,6,nan,1,4,2,6,nan,nan,nan,nan,nan,1,1
82,16,2,4,nan,2,3,1,1,4,2,6,2,nan,4,nan,nan,nan,nan,nan,nan,nan,1,3
20,12,4,0,nan,2,3,3,14,3,1,2,nan,nan,4,nan,nan,2,2,3,8,5,2,3
58,9,3,0,2,2,nan,1,1,4,1,3,nan,1,4,3,2,3,2,2,6,8,nan,1
19,12,5,0,2,1,nan,1,1,4,1,2,1,1,4,3,0,nan,nan,nan,nan,nan,2,1
55,12,3,0,nan,1,3,1,1,4,4,0,1,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
37,14,3,3,4,2,nan,1,1,4,4,2,1,1,3,1,40,1,2,2,7,0,nan,1
47,12,5,1,8,1,nan,1,1,4,2,3,nan,nan,1,nan,0,nan,nan,nan,nan,nan,nan,1
52,18,3,1,8,2,nan,1,1,4,2,0,nan,1,nan,0,15,2,2,1,9,21,nan,2
nan,16,nan,0,2,2,nan,nan,nan,4,1,2,nan,1,nan,1,2,4,2,1,8,1,nan,2
89,14,1,8,nan,1,3,1,1,4,1,6,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
53,13,5,2,nan,1,3,3,6,5,2,3,nan,nan,1,nan,nan,nan,nan,2,nan,nan,nan,3
74,14,3,6,8,1,nan,1,1,6,3,1,nan,2,nan,6,30,nan,nan,nan,nan,nan,3,2
nan,16,5,0,3,1,nan,1,1,4,2,3,nan,1,3,2,3,7,2,2,8,0,1,1
37,17,3,1,2,1,nan,1,1,2,4,0,1,1,4,2,10,4,2,1,8,10,nan,1
39,17,1,1,nan,2,nan,3,4,2,7,4,2,nan,4,nan,nan,nan,nan,1,nan,nan,nan,3
33,18,1,0,nan,2,3,1,1,1,4,0,1,nan,4,nan,nan,4,2,2,8,5,1,3
44,16,1,2,nan,2,nan,3,4,3,7,3,1,nan,3,nan,nan,nan,nan,2,nan,nan,1,3
21,15,5,0,2,1,nan,1,1,5,4,0,nan,1,4,2,1,0,1,3,1,0,nan,1
22,15,5,0,nan,2,1,1,1,1,4,1,1,nan,4,nan,nan,nan,nan,nan,nan,nan,1,3
nan,17,1,1,2,2,nan,1,1,1,4,2,nan,1,4,1,2,nan,nan,nan,nan,nan,1,1
nan,12,5,2,2,1,3,1,1,1,1,4,nan,1,nan,1,nan,1,2,3,8,3,nan,2
nan,13,3,1,8,2,nan,1,1,4,2,1,1,1,4,5,3,5,nan,1,nan,0,nan,1
nan,13,5,5,8,1,nan,1,1,5,1,6,nan,1,3,8,1,nan,nan,1,nan,nan,nan,1
55,16,4,2,nan,1,nan,1,1,4,7,0,nan,nan,4,nan,nan,nan,nan,4,nan,nan,nan,3
59,16,3,3,3,1,nan,3,15,3,2,5,1,1,4,2,3,2,2,2,5,1,nan,1
36,12,5,0,8,2,nan,3,3,6,4,0,nan,1,4,0,0,nan,nan,3,nan,nan,nan,1
37,12,2,2,7,1,nan,1,1,7,4,4,nan,1,1,6,27,6,2,1,4,0,nan,1
57,14,1,6,8,1,nan,2,2,4,1,1,1,1,4,2,1,3,2,2,8,0,2,1
79,14,3,2,nan,1,nan,3,5,4,4,0,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,3
73,20,3,2,nan,2,nan,2,2,nan,1,6,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,3,3
58,12,2,0,2,2,nan,1,1,6,1,0,nan,1,3,10,nan,nan,nan,nan,nan,nan,nan,1
80,17,3,3,2,2,nan,1,1,2,10,0,1,1,4,3,5,9,2,1,8,3,nan,1
47,11,5,3,2,2,3,1,1,4,4,0,nan,1,nan,3,1,2,2,2,7,4,nan,2
54,14,1,2,2,2,nan,1,1,5,4,0,nan,1,nan,3,2,nan,nan,2,nan,nan,2,2
33,14,3,4,8,2,nan,2,2,2,4,0,nan,nan,4,0,80,8,2,3,5,15,nan,1
58,11,5,4,8,2,nan,2,2,4,1,6,nan,1,3,6,5,nan,nan,nan,nan,nan,nan,1
67,13,5,0,3,1,nan,1,1,3,4,1,nan,1,nan,0,nan,nan,nan,nan,nan,nan,nan,2
70,16,3,0,2,2,nan,1,1,3,3,0,1,2,4,10,1,nan,nan,1,nan,nan,nan,1
78,14,2,4,3,2,nan,1,1,4,2,5,1,1,2,3,0,nan,nan,nan,nan,nan,nan,1
35,16,5,0,8,2,nan,1,1,4,1,3,nan,1,4,10,3,2,2,1,6,0,nan,1
69,19,2,0,nan,1,nan,1,1,3,4,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
28,15,5,0,3,2,nan,3,16,3,4,0,nan,1,4,1,4,2,2,2,8,3,nan,1
63,15,3,0,nan,2,3,1,1,4,4,0,nan,nan,4,nan,nan,0,2,2,5,0,1,3
nan,16,5,0,2,2,nan,3,5,3,4,0,nan,1,4,1,10,0,1,3,7,28,nan,1
58,18,1,0,2,2,nan,1,1,2,4,0,nan,1,nan,0,3,6,2,2,8,1,nan,2
28,16,5,0,nan,1,3,1,1,3,4,1,nan,nan,4,nan,nan,3,2,2,9,6,1,3
37,18,1,1,nan,2,3,1,1,2,4,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
75,18,5,0,nan,1,3,1,1,1,4,0,nan,nan,4,nan,nan,16,2,1,9,0,1,3
49,16,1,0,8,1,3,1,1,2,4,0,nan,1,nan,1,0,nan,nan,4,nan,nan,nan,2
42,18,5,2,nan,2,nan,1,1,2,4,1,1,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
46,20,5,0,8,2,nan,1,1,1,4,0,nan,1,4,0,8,6,2,1,9,0,1,1
40,16,1,3,8,2,nan,1,1,3,1,0,nan,2,nan,2,0,nan,nan,2,nan,nan,nan,2
33,19,1,1,8,2,3,3,3,2,2,3,nan,1,nan,2,8,2,1,1,10,0,nan,2
39,8,5,3,3,2,nan,nan,nan,3,2,5,nan,1,3,0,0,1,2,3,4,5,nan,1
32,16,5,0,2,2,2,1,1,1,4,0,nan,1,nan,0,20,3,2,3,7,2,2,2
45,14,3,3,nan,2,3,1,1,4,1,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
27,11,5,3,3,1,nan,1,1,4,4,0,nan,1,4,4,0,nan,nan,3,nan,nan,nan,1
56,16,1,2,8,1,nan,1,1,4,4,0,2,1,4,0,15,5,2,2,8,0,2,1
60,13,3,2,nan,1,3,1,1,3,1,5,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
52,14,3,3,3,1,nan,3,16,2,4,0,nan,1,4,0,1,1,2,1,9,0,nan,1
50,12,4,3,2,1,nan,3,16,4,1,0,nan,1,nan,2,1,1,2,2,9,0,nan,2
39,12,1,2,3,2,nan,3,16,5,4,0,nan,1,4,2,0,2,2,2,nan,0,nan,1
84,13,2,4,3,1,nan,1,1,4,1,7,nan,2,nan,3,0,nan,nan,nan,nan,nan,nan,1
40,12,1,4,4,1,3,2,2,4,4,0,nan,1,nan,4,8,0,2,1,9,0,nan,2
64,nan,3,6,nan,2,3,3,16,5,2,7,nan,nan,4,nan,nan,3,2,1,4,0,nan,3
71,16,1,2,2,2,3,1,1,7,1,7,nan,2,nan,4,0,nan,nan,nan,nan,nan,nan,2
53,18,1,4,nan,1,3,1,1,6,11,1,nan,nan,4,nan,nan,2,2,1,6,0,nan,3
41,17,3,3,nan,1,3,1,1,4,1,2,2,nan,4,nan,nan,2,2,1,5,10,nan,3
33,14,1,3,2,2,3,1,1,5,2,2,nan,1,nan,1,1,nan,nan,1,nan,nan,nan,2
38,13,5,1,2,2,nan,nan,nan,4,4,0,1,1,4,8,2,10,2,1,8,0,nan,1
